position,track_name,title_author,danceability,energy,speechiness,valence,mode,acousticness,tempo,duration_ms,loudness,key,URL
13,Welcome to Wonderland,Anson Seabra,0.703,0.179,0.0366,0.346,1,0.949,97.427,199131,-10.906,4,https://open.spotify.com/track/3JfHYZKy5JmE5Fv4gDTCiz
14,Opaul,Freddie Dredd,0.815,0.884,0.213,0.638,1,0.00555,145.031,140488,-4.146,1,https://open.spotify.com/track/4areFtLMjGt4GmO4IAbGo0
15,T-Shirt,KASIMIR1441,0.765,0.62,0.48,0.719,1,0.0906,89.688,108603,-13.747,10,https://open.spotify.com/track/2ysuyHrDnmlJexX7Mfh2J1
16,Патамушка,Мэвл,0.902,0.853,0.131,0.882,1,0.0494,148.059,138838,-4.608,7,https://open.spotify.com/track/0rMQ6rYjBveWB14UWapbL5
17,GOODMORNINGTOKYO!,TOKYO’S REVENGE,0.907,0.539,0.36,0.664,1,0.0408,124.918,150115,-7.782,4,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp
18,In Your Eyes (feat. Alida),Robin Schulz,0.57,0.672,0.0723,0.448,0,0.177,120.019,208222,-5.89,8,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
19,Say So,Doja Cat,0.787,0.673,0.158,0.786,0,0.256,110.962,237893,-4.577,11,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
20,CASINO,Katja Krasavice,0.794,0.489,0.084,0.542,0,0.279,155.945,201548,-8.341,8,https://open.spotify.com/track/5rywC2PH49hTpJLXxwGlpE
21,Eternal Youth,RŮDE,0.655,0.487,0.033,0.0454,1,0.0347,139.914,205766,-7.988,6,https://open.spotify.com/track/0ytvsZOerGzUWfHXVT2Sgy
22,Roses - Imanbek Remix,SAINt JHN,0.77,0.724,0.0495,0.898,1,0.0167,121.975,176840,-5.484,8,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
23,Virus,Eastblock Bitches,0.656,0.871,0.178,0.317,1,0.00773,129.036,142408,-4.19,3,https://open.spotify.com/track/4YXwvMkVmoNQR4UCn2VcEr
24,Not So Bad (feat. Emie),Yves V,0.74,0.674,0.0476,0.231,1,0.00903,126.017,153697,-4.374,11,https://open.spotify.com/track/1XFHbzTikXks9CsMq4v8Q3
25,Cripwalks (with Pashanim & Monk),BHZ,0.947,0.46,0.45,0.537,1,0.221,129.968,136489,-10.683,8,https://open.spotify.com/track/2JwbZGB3OZD6iath3HV5ZZ
26,Any song,ZICO,0.874,0.787,0.129,0.896,0,0.118,108.007,227227,-2.416,10,https://open.spotify.com/track/1iIhGHzzrzqQfuNkFI2qAn
27,Falling,Trevor Daniel,0.784,0.43,0.0364,0.236,0,0.123,127.087,159382,-8.756,10,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
28,Life Is Good (feat. Drake),Future,0.676,0.609,0.481,0.508,0,0.0706,142.037,237735,-5.831,2,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
29,Sunday Best,Surfaces,0.878,0.525,0.0578,0.694,1,0.183,112.022,158571,-6.832,5,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
30,Lautlos,Morpheuz,0.696,0.422,0.217,0.17,0,0.72,133.702,173000,-7.484,5,https://open.spotify.com/track/2Y0jnnVN1KDg8On65Rw2Hk
31,5 Of Your Exes,VVAVES,0.913,0.355,0.142,0.439,0,0.292,118.064,138404,-8.847,0,https://open.spotify.com/track/1K92n90UZ4ElAvS1qvLKOj
32,Day 'N' Nite - Martin Jensen Edit,Stefy De Cicco,0.766,0.849,0.0361,0.589,0,0.0611,125.033,166200,-5.42,11,https://open.spotify.com/track/0ou367q5bmco9pZNxq80iD
33,Mutter,Harris & Ford,0.513,0.87,0.0484,0.489,1,0.0151,155.027,163500,-6.57,9,https://open.spotify.com/track/3HHjFGHCT8sxM5i6oNcoFx
34,Weightless Part 1,Marconi Union,0.0783,0.206,0.0337,0.0807,0,0.864,80.341,486840,-20.611,2,https://open.spotify.com/track/2UZZtkoLOg7IHxeTAdPFvd
35,Para- Money- E's,JIGGO,0.682,0.598,0.0712,0.36,0,0.333,77.516,161032,-5.863,6,https://open.spotify.com/track/1CbFX5cBnMVVwBBI4ssF2G
36,Hauseingang,Pashanim,0.549,0.396,0.437,0.284,0,0.168,79.559,141452,-8.435,8,https://open.spotify.com/track/1IikW5aCjY08gagX94j3fJ
37,Happiest Year,Jaymes Young,0.501,0.167,0.0484,0.356,1,0.885,112.275,228443,-14.061,1,https://open.spotify.com/track/5kcvBnt6DPX3AMEsCx1qDh
38,KEIN SORRY,Vega,0.607,0.66,0.433,0.28,0,0.469,71.532,188618,-6.514,9,https://open.spotify.com/track/0m6WZAUc1xTdVzgkCLuvhQ
39,In My Bones,Ray Dalton,0.636,0.699,0.0396,0.709,0,0.302,96.962,191053,-4.432,5,https://open.spotify.com/track/6yHVyMdC08djbP86mdkP3G
40,Suicidal,YNW Melly,0.735,0.369,0.0688,0.235,0,0.334,140.004,222997,-9.682,9,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
41,Kraazy,Likybo,0.689,0.701,0.237,0.37,0,0.314,94.982,151579,-9.477,6,https://open.spotify.com/track/3s2Qd1rsWqbvOoxpFTRp8D
42,All I Want - From "High School Musical: The Musical: The Series",Olivia Rodrigo,0.376,0.43,0.0328,0.129,0,0.0902,77.599,177323,-6.585,0,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW
43,Some Say - Felix Jaehn Remix,Nea,0.682,0.7,0.0397,0.637,1,0.406,120.03,186878,-5.591,6,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
44,Benzo,Elias,0.708,0.734,0.388,0.275,0,0.0236,200.109,153930,-6.424,4,https://open.spotify.com/track/2eAtC4umRoDcvRcsyFzGL9
45,Costa Rica,Bankrol Hayden,0.888,0.516,0.41,0.606,0,0.148,127.803,114865,-10.228,11,https://open.spotify.com/track/2iObjOsy2vpsariW4Y7hQg
46,Welcome to Chilis,Yung Gravy,0.839,0.454,0.157,0.804,0,0.359,159.987,157500,-9.09,10,https://open.spotify.com/track/7BYppcUTuG5ysmaJlGSt3t
47,Ich hol dich ab,Jamule,0.685,0.494,0.143,0.445,0,0.291,153.986,152927,-10.431,6,https://open.spotify.com/track/5NYzvVxuyXiHSqn7PojgKC
48,WINTER FLOWER(Feat.RM),Younha,0.564,0.796,0.0737,0.241,1,0.118,95.946,221133,-3.698,0,https://open.spotify.com/track/4Eefey3uN90Abhbr47zKmC
49,Phantom,Antonio D'Africa,0.777,0.639,0.0943,0.313,1,0.00298,128.025,405000,-11.696,7,https://open.spotify.com/track/10ng5Nz9DF1D4jz7Zw26nB
50,Shababs botten,Pashanim,0.88,0.399,0.464,0.387,0,0.102,46.66,96031,-8.849,6,https://open.spotify.com/track/0H9WHopZ62JeDaGau7REMw
1,My Truck,BRELAND,0.883,0.299,0.105,0.551,1,0.232,136.985,158329,-8.382,2,https://open.spotify.com/track/1mpD5ioZ9479I6CuKxn3K9
2,death bed (coffee for your head) (feat. beabadoobee),Powfu,0.726,0.431,0.135,0.348,0,0.731,144.026,173333,-8.765,8,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
3,Vibe,Cookiee Kawaii,0.759,0.561,0.384,0.169,1,0.0676,159.995,84008,-8.74,10,https://open.spotify.com/track/7btQ8AOjr6zXoGHEmxL5u5
4,The Ghost I Used to Be,Vinnie Paz,0.566,0.868,0.215,0.394,1,0.0379,82.028,240248,-4.838,11,https://open.spotify.com/track/1QDzlqxjANVqrPdXjKBfhi
5,Toss A Coin To Your Witcher,Sonya Belousova,0.469,0.425,0.0304,0.481,0,0.92,103.128,190307,-9.474,5,https://open.spotify.com/track/2KMLGJ1mPfRE4GNdL92rl3
6,Sandmann,le Shuuk,0.589,0.871,0.0814,0.248,1,0.0211,149.963,204800,-6.543,2,https://open.spotify.com/track/7AO4SbDUqGQ3vY6SQYEFRZ
7,Egal,Michael Wendler,0.77,0.915,0.162,0.375,1,0.000201,131.973,212627,-2.722,7,https://open.spotify.com/track/7rjW2CVIOmmQ7U5CGiZcnG
8,Psycho!,MASN,0.868,0.365,0.0383,0.471,1,0.433,114.979,197217,-9.51,7,https://open.spotify.com/track/4sSu9BtWSCWRNjGD2AvqbG
9,What If I Told You That I Love You,Ali Gatie,0.605,0.365,0.111,0.224,1,0.63,84.628,193668,-11.144,7,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
10,Moral of the Story,Ashe,0.572,0.406,0.0427,0.265,1,0.587,119.812,201084,-8.624,10,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
11,WHATS POPPIN,Jack Harlow,0.923,0.604,0.245,0.826,0,0.017,145.062,139741,-6.671,11,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg
12,Blinding Lights,The Weeknd,0.513,0.796,0.0629,0.345,1,0.00147,171.017,201573,-4.075,1,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
13,The Box,Roddy Ricch,0.896,0.586,0.0559,0.642,0,0.104,116.971,196653,-6.687,10,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
14,You Broke My Heart Again,Teqkoi,0.451,0.143,0.235,0.233,1,0.956,149.509,103400,-15.685,3,https://open.spotify.com/track/3jZDWsoxRHzzp3DYV8qeXE
15,Donuts,Gzuz,0.784,0.703,0.236,0.556,0,0.0973,141.035,162938,-7.491,11,https://open.spotify.com/track/5XVPNr0CAoUn1jD033Ucoo
16,Blockparty,Symba,0.935,0.411,0.359,0.46,1,0.0799,120.024,139000,-12.283,6,https://open.spotify.com/track/1MkDGQvM8CRrMIcHxjTni5
17,Breaking Me,Topic,0.789,0.72,0.218,0.664,0,0.223,122.031,166794,-5.652,8,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
18,T-Shirt,KASIMIR1441,0.765,0.62,0.48,0.719,1,0.0906,89.688,108603,-13.747,10,https://open.spotify.com/track/2ysuyHrDnmlJexX7Mfh2J1
19,Verlieb' Dich nie (Thekenmädche),Eldorado,0.648,0.921,0.0761,0.772,1,0.0649,138.014,226240,-3.89,7,https://open.spotify.com/track/1rFUS4cBpB9GCqfrAAmTmX
20,Dior,Pop Smoke,0.548,0.805,0.351,0.648,1,0.212,142.094,216387,-5.732,7,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
21,Su läuf dat he - Radio Edit,AG Arsch Huh,0.469,0.76,0.0296,0.672,1,0.175,77.55,271700,-6.032,7,https://open.spotify.com/track/3zpdBuakYdn2MnPzbgb0p9
22,Opaul,Freddie Dredd,0.815,0.884,0.213,0.638,1,0.00555,145.031,140488,-4.146,1,https://open.spotify.com/track/4areFtLMjGt4GmO4IAbGo0
23,Zu Ende,Samra,0.707,0.747,0.279,0.491,0,0.307,80.025,197861,-5.212,8,https://open.spotify.com/track/0Vl4eICpXMjtiK0RhdaWov
24,Et jitt kein Wood,Cat Ballou,0.585,0.496,0.032,0.311,1,0.0506,80.997,222107,-7.146,9,https://open.spotify.com/track/6TmFBRcA3nbLgASXmMz7Ch
25,Kein Wort,Juju,0.746,0.592,0.0914,0.629,0,0.462,160.065,162094,-6.861,6,https://open.spotify.com/track/1hoLUVBx0ixX3kn0EX0P5n
26,Roses - Imanbek Remix,SAINt JHN,0.77,0.724,0.0495,0.898,1,0.0167,121.975,176840,-5.484,8,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
27,Costa Rica,Bankrol Hayden,0.888,0.516,0.41,0.606,0,0.148,127.803,114865,-10.228,11,https://open.spotify.com/track/2iObjOsy2vpsariW4Y7hQg
28,Nie mehr Fastelovend,Querbeat,0.65,0.821,0.0285,0.673,0,0.00658,139.96,208773,-5.171,4,https://open.spotify.com/track/7AAcQMV6Uw3YXt9TTx4b6r
29,Sunday Best,Surfaces,0.878,0.525,0.0578,0.694,1,0.183,112.022,158571,-6.832,5,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
30,Welcome to Wonderland,Anson Seabra,0.703,0.179,0.0366,0.346,1,0.949,97.427,199131,-10.906,4,https://open.spotify.com/track/3JfHYZKy5JmE5Fv4gDTCiz
31,Eine Minute,Fynn Kliemann,0.697,0.808,0.156,0.422,0,0.37,129.849,224341,-4.522,3,https://open.spotify.com/track/3Tvl4fK2SEGBPF8zYVBqyP
32,GOODMORNINGTOKYO!,TOKYO’S REVENGE,0.907,0.539,0.36,0.664,1,0.0408,124.918,150115,-7.782,4,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp
33,Leev Marie,Paveier,0.56,0.937,0.0876,0.859,0,0.00162,147.985,262240,-3.294,5,https://open.spotify.com/track/6te4u5fA8mtW1DYoB9YV4t
34,Патамушка,Мэвл,0.902,0.853,0.131,0.882,1,0.0494,148.059,138838,-4.608,7,https://open.spotify.com/track/0rMQ6rYjBveWB14UWapbL5
35,Not So Bad (feat. Emie),Yves V,0.74,0.674,0.0476,0.231,1,0.00903,126.017,153697,-4.374,11,https://open.spotify.com/track/1XFHbzTikXks9CsMq4v8Q3
36,In Your Eyes (feat. Alida),Robin Schulz,0.57,0.672,0.0723,0.448,0,0.177,120.019,208222,-5.89,8,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
37,Niemols jeht mer su janz,Arsch Huh,0.493,0.569,0.031,0.185,1,0.02,170.144,328120,-7.58,0,https://open.spotify.com/track/2qBDdvO249SH7xUlblRzIL
38,Virus,Eastblock Bitches,0.656,0.871,0.178,0.317,1,0.00773,129.036,142408,-4.19,3,https://open.spotify.com/track/4YXwvMkVmoNQR4UCn2VcEr
39,Falling,Trevor Daniel,0.784,0.43,0.0364,0.236,0,0.123,127.087,159382,-8.756,10,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
40,Godzilla (feat. Juice WRLD),Eminem,0.808,0.745,0.342,0.829,0,0.145,165.995,210800,-5.26,10,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
41,Kommunikation,Eno,0.771,0.731,0.0534,0.844,0,0.237,76.98,177040,-5.387,3,https://open.spotify.com/track/2GdDsXV5v47AZsuwtGjKKy
42,Stadt met K,Kasalla,0.637,0.873,0.0345,0.7,1,0.0048,128.003,234787,-4.225,2,https://open.spotify.com/track/48dosoGX5Bey5mk6BhCgKM
43,Ich han dat Marieche jebütz,Rockemarieche,0.537,0.94,0.0565,0.469,1,0.00641,114.005,215040,-2.716,8,https://open.spotify.com/track/5mxlc3IiqNWbIrBTbseyhE
44,VOLLGAS,Kilomatik,0.61,0.811,0.414,0.546,1,0.0985,125.283,213191,-6.546,7,https://open.spotify.com/track/3JuwejqjGDFLTq3K7fSnIp
45,Seht es ein,Freshmaker,0.679,0.939,0.286,0.776,0,0.134,150.039,224448,-3.97,4,https://open.spotify.com/track/0p9GDJxlcNaW3TAzesAvLf
46,Die nächste Rund,Bläck Fööss,0.628,0.803,0.048,0.347,1,0.252,131.94,241360,-3.827,7,https://open.spotify.com/track/3VEinrWqNMM7CFRKoq0SbD
47,Alle Jläser huh,Kasalla,0.608,0.891,0.0354,0.834,1,0.0141,119.996,275773,-3.741,6,https://open.spotify.com/track/6YqYOnjh0vkMp5cfzKHmbM
48,Say So,Doja Cat,0.787,0.673,0.158,0.786,0,0.256,110.962,237893,-4.577,11,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
49,Rave Religion (feat. Little Big),FiNCH ASOZiAL,0.594,0.787,0.223,0.582,0,0.0492,174.998,182520,-5.675,5,https://open.spotify.com/track/0npfbfNxvDL4fZ3flLWZQL
50,Sag Wieso,Lil Lano,0.751,0.674,0.0519,0.87,0,0.294,85.0,206009,-6.496,6,https://open.spotify.com/track/5TELAde0F3gYZF4l2m6RXp
1,Baby (Ich liebe dich),Stard Ova,0.84,0.769,0.126,0.767,0,0.00293,122.988,128174,-6.107,8,https://open.spotify.com/track/3DmRNNqAyZRzmAxmfYLG5V
2,death bed (coffee for your head) (feat. beabadoobee),Powfu,0.726,0.431,0.135,0.348,0,0.731,144.026,173333,-8.765,8,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
3,ily,Surf Mesa,0.668,0.802,0.0816,0.293,0,0.0581,112.039,181071,-7.317,11,https://open.spotify.com/track/6bJnv3XAkUBlNQ9CKiICKl
4,Think About Things,Daði Freyr,0.869,0.291,0.0615,0.646,0,0.0235,127.051,173387,-11.477,3,https://open.spotify.com/track/5crhbtfcOWIfN5NbkqQRql
5,Alge,Knossi,0.935,0.795,0.0998,0.273,0,0.0597,124.97,186775,-5.269,10,https://open.spotify.com/track/69nrq6NeLYbKJIv21ORgQ4
6,Vibe,Cookiee Kawaii,0.759,0.561,0.384,0.169,1,0.0676,159.995,84008,-8.74,10,https://open.spotify.com/track/7btQ8AOjr6zXoGHEmxL5u5
7,Baby,Joker Bra,0.771,0.921,0.109,0.56,0,0.166,128.021,148125,-4.228,1,https://open.spotify.com/track/1V7JaMp11LKGwKiVmSetf0
8,Egal,Michael Wendler,0.77,0.915,0.162,0.375,1,0.000201,131.973,212627,-2.722,7,https://open.spotify.com/track/7rjW2CVIOmmQ7U5CGiZcnG
9,2 Millionen,iCrimax,0.771,0.811,0.406,0.159,0,0.199,99.856,175803,-6.679,4,https://open.spotify.com/track/7aiTkLH6FLtbmKmyURvY82
10,Moral of the Story,Ashe,0.572,0.406,0.0427,0.265,1,0.587,119.812,201084,-8.624,10,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
11,My Heart Went Oops,Tiagz,0.962,0.412,0.608,0.506,1,0.12,121.037,128926,-11.288,1,https://open.spotify.com/track/3Nhfs2Cx7z2JWHetYkzSfO
12,My Truck,BRELAND,0.883,0.299,0.105,0.551,1,0.232,136.985,158329,-8.382,2,https://open.spotify.com/track/1mpD5ioZ9479I6CuKxn3K9
13,Sandmann,le Shuuk,0.589,0.871,0.0814,0.248,1,0.0211,149.963,204800,-6.543,2,https://open.spotify.com/track/7AO4SbDUqGQ3vY6SQYEFRZ
14,The Ghost I Used to Be,Vinnie Paz,0.566,0.868,0.215,0.394,1,0.0379,82.028,240248,-4.838,11,https://open.spotify.com/track/1QDzlqxjANVqrPdXjKBfhi
15,Psycho!,MASN,0.868,0.365,0.0383,0.471,1,0.433,114.979,197217,-9.51,7,https://open.spotify.com/track/4sSu9BtWSCWRNjGD2AvqbG
16,WHATS POPPIN,Jack Harlow,0.923,0.604,0.245,0.826,0,0.017,145.062,139741,-6.671,11,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg
17,In meiner Gegend,Ansu,0.928,0.493,0.445,0.465,1,0.551,122.934,140488,-9.764,11,https://open.spotify.com/track/7qVNQ8lYKC8QRCry4JfM46
18,Diva (feat. Lil Tecca),The Kid LAROI,0.686,0.703,0.0606,0.457,0,0.00728,144.902,172005,-6.141,6,https://open.spotify.com/track/7gVwgc8b3XnO87TpmXXFA5
19,Blinding Lights,The Weeknd,0.513,0.796,0.0629,0.345,1,0.00147,171.017,201573,-4.075,1,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
20,Breaking Me,Topic,0.789,0.72,0.218,0.664,0,0.223,122.031,166794,-5.652,8,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
21,Aber für was?,ARMAN,0.703,0.658,0.0931,0.49,0,0.482,137.968,172174,-8.826,0,https://open.spotify.com/track/14vKAUXdpBu4eAImb1Wybs
22,Sunday Best,Surfaces,0.878,0.525,0.0578,0.694,1,0.183,112.022,158571,-6.832,5,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
23,You Broke My Heart Again,Teqkoi,0.451,0.143,0.235,0.233,1,0.956,149.509,103400,-15.685,3,https://open.spotify.com/track/3jZDWsoxRHzzp3DYV8qeXE
24,What If I Told You That I Love You,Ali Gatie,0.605,0.365,0.111,0.224,1,0.63,84.628,193668,-11.144,7,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
25,C'est la Vie,ROTE MÜTZE RAPHI,0.616,0.543,0.342,0.327,0,0.0723,160.051,171000,-6.635,11,https://open.spotify.com/track/3tMfBtSaNt1jPIi3S0zZtY
26,The Box,Roddy Ricch,0.896,0.586,0.0559,0.642,0,0.104,116.971,196653,-6.687,10,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
27,T-Shirt,KASIMIR1441,0.765,0.62,0.48,0.719,1,0.0906,89.688,108603,-13.747,10,https://open.spotify.com/track/2ysuyHrDnmlJexX7Mfh2J1
28,Blockparty,Symba,0.935,0.411,0.359,0.46,1,0.0799,120.024,139000,-12.283,6,https://open.spotify.com/track/1MkDGQvM8CRrMIcHxjTni5
29,Toss A Coin To Your Witcher,Sonya Belousova,0.469,0.425,0.0304,0.481,0,0.92,103.128,190307,-9.474,5,https://open.spotify.com/track/2KMLGJ1mPfRE4GNdL92rl3
30,Leev Marie,Paveier,0.56,0.937,0.0876,0.859,0,0.00162,147.985,262240,-3.294,5,https://open.spotify.com/track/6te4u5fA8mtW1DYoB9YV4t
31,Roses - Imanbek Remix,SAINt JHN,0.77,0.724,0.0495,0.898,1,0.0167,121.975,176840,-5.484,8,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
32,Verlieb' Dich nie (Thekenmädche),Eldorado,0.648,0.921,0.0761,0.772,1,0.0649,138.014,226240,-3.89,7,https://open.spotify.com/track/1rFUS4cBpB9GCqfrAAmTmX
33,Dior,Pop Smoke,0.548,0.805,0.351,0.648,1,0.212,142.094,216387,-5.732,7,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
34,CITY OF ANGELS,24kGoldn,0.686,0.541,0.0493,0.724,0,0.042,120.082,112493,-4.993,0,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
35,Nie mehr Fastelovend,Querbeat,0.65,0.821,0.0285,0.673,0,0.00658,139.96,208773,-5.171,4,https://open.spotify.com/track/7AAcQMV6Uw3YXt9TTx4b6r
36,För die Liebe nit,Lupo,0.768,0.593,0.0643,0.844,1,0.0439,140.067,254360,-7.524,7,https://open.spotify.com/track/3ocEHKIVEtHV8WrwUkqyQJ
37,Leila,Reynmen,0.665,0.735,0.0458,0.259,1,0.132,104.952,169714,-6.059,1,https://open.spotify.com/track/1RqNAiL2toZ59HTjQbFLfM
38,Drugs,UPSAHL,0.883,0.415,0.174,0.318,0,0.35,76.984,155867,-8.571,6,https://open.spotify.com/track/06ioYJ99HHjzRk8HrGfkKS
39,Su läuf dat he - Radio Edit,AG Arsch Huh,0.469,0.76,0.0296,0.672,1,0.175,77.55,271700,-6.032,7,https://open.spotify.com/track/3zpdBuakYdn2MnPzbgb0p9
40,Kein Wort,Juju,0.746,0.592,0.0914,0.629,0,0.462,160.065,162094,-6.861,6,https://open.spotify.com/track/1hoLUVBx0ixX3kn0EX0P5n
41,Love May Change Its Form,Thi3s,0.531,0.458,0.17,0.229,0,0.661,149.82,220800,-8.206,1,https://open.spotify.com/track/7zX6GDIo7q4RhtIMemX4mk
42,Apollo,Smoove'L,0.622,0.494,0.457,0.166,1,0.0298,142.866,208968,-8.518,2,https://open.spotify.com/track/0VPmIETYsw3JBnyh4iDjVv
43,Physical,Dua Lipa,0.647,0.844,0.0457,0.746,1,0.0137,146.962,193829,-3.756,0,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
44,Day 'N' Nite - Martin Jensen Edit,Stefy De Cicco,0.766,0.849,0.0361,0.589,0,0.0611,125.033,166200,-5.42,11,https://open.spotify.com/track/0ou367q5bmco9pZNxq80iD
45,Opaul,Freddie Dredd,0.815,0.884,0.213,0.638,1,0.00555,145.031,140488,-4.146,1,https://open.spotify.com/track/4areFtLMjGt4GmO4IAbGo0
46,Say So,Doja Cat,0.787,0.673,0.158,0.786,0,0.256,110.962,237893,-4.577,11,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
47,Et jitt kein Wood,Cat Ballou,0.585,0.496,0.032,0.311,1,0.0506,80.997,222107,-7.146,9,https://open.spotify.com/track/6TmFBRcA3nbLgASXmMz7Ch
48,Donuts,Gzuz,0.784,0.703,0.236,0.556,0,0.0973,141.035,162938,-7.491,11,https://open.spotify.com/track/5XVPNr0CAoUn1jD033Ucoo
49,Pommes un Champagner,Kasalla,0.636,0.887,0.0302,0.762,0,0.0363,96.999,262307,-3.353,9,https://open.spotify.com/track/1unPDJ5U9dBRL1nedYXOwD
50,Denn wenn et Trömmelche jeht,Räuber,0.846,0.666,0.0678,0.615,1,0.686,110.145,160707,-6.947,5,https://open.spotify.com/track/01lKAcHTz8wczBFrFMrEQ4
1,ily (i love you baby) (feat. Emilee),Surf Mesa,0.674,0.774,0.0892,0.33,0,0.0686,112.05,176547,-7.567,11,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
2,Skechers,DripReport,0.907,0.332,0.0836,0.277,1,0.326,99.998,106031,-9.828,1,https://open.spotify.com/track/4z2JaAVPemYJhFKm7e32RA
3,death bed (coffee for your head) (feat. beabadoobee),Powfu,0.726,0.431,0.135,0.348,0,0.731,144.026,173333,-8.765,8,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
4,Think About Things,Daði Freyr,0.869,0.291,0.0615,0.646,0,0.0235,127.051,173387,-11.477,3,https://open.spotify.com/track/5crhbtfcOWIfN5NbkqQRql
5,Baby (Ich liebe dich),Stard Ova,0.84,0.769,0.126,0.767,0,0.00293,122.988,128174,-6.107,8,https://open.spotify.com/track/3DmRNNqAyZRzmAxmfYLG5V
6,Vibe,Cookiee Kawaii,0.759,0.561,0.384,0.169,1,0.0676,159.995,84008,-8.74,10,https://open.spotify.com/track/7btQ8AOjr6zXoGHEmxL5u5
7,Egal,Michael Wendler,0.77,0.915,0.162,0.375,1,0.000201,131.973,212627,-2.722,7,https://open.spotify.com/track/7rjW2CVIOmmQ7U5CGiZcnG
8,Moral of the Story,Ashe,0.572,0.406,0.0427,0.265,1,0.587,119.812,201084,-8.624,10,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
9,Walked In,Ultradiox,0.891,0.538,0.394,0.643,1,0.123,80.032,107404,-6.724,2,https://open.spotify.com/track/1tRlGMHsf21FDo6pja27YN
10,My Heart Went Oops,Tiagz,0.962,0.412,0.608,0.506,1,0.12,121.037,128926,-11.288,1,https://open.spotify.com/track/3Nhfs2Cx7z2JWHetYkzSfO
11,Baby,Joker Bra,0.771,0.921,0.109,0.56,0,0.166,128.021,148125,-4.228,1,https://open.spotify.com/track/1V7JaMp11LKGwKiVmSetf0
12,WHATS POPPIN,Jack Harlow,0.923,0.604,0.245,0.826,0,0.017,145.062,139741,-6.671,11,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg
13,Sandmann,le Shuuk,0.589,0.871,0.0814,0.248,1,0.0211,149.963,204800,-6.543,2,https://open.spotify.com/track/7AO4SbDUqGQ3vY6SQYEFRZ
14,My Truck,BRELAND,0.883,0.299,0.105,0.551,1,0.232,136.985,158329,-8.382,2,https://open.spotify.com/track/1mpD5ioZ9479I6CuKxn3K9
15,2 Millionen,iCrimax,0.771,0.811,0.406,0.159,0,0.199,99.856,175803,-6.679,4,https://open.spotify.com/track/7aiTkLH6FLtbmKmyURvY82
16,Alge,Knossi,0.935,0.795,0.0998,0.273,0,0.0597,124.97,186775,-5.269,10,https://open.spotify.com/track/69nrq6NeLYbKJIv21ORgQ4
17,The Ghost I Used to Be,Vinnie Paz,0.566,0.868,0.215,0.394,1,0.0379,82.028,240248,-4.838,11,https://open.spotify.com/track/1QDzlqxjANVqrPdXjKBfhi
