position,track_name,title_author,danceability,energy,speechiness,valence,mode,acousticness,tempo,duration_ms,loudness,key,URL
14,Te Espero Aquí,Samantha,0.599,0.538,0.0371,0.452,1,0.51,152.003,177040,-8.397,6,https://open.spotify.com/track/3NBu2ZN8vPfBZcW4zBSbf3
15,Inolvidable,Ovy On The Drums,0.84,0.543,0.0568,0.74,1,0.678,139.929,225812,-4.941,0,https://open.spotify.com/track/0OTtnwUO8natNWSwdZvXVF
16,Another Love,Flavio,0.481,0.355,0.0578,0.283,0,0.814,121.72,142553,-8.587,1,https://open.spotify.com/track/2mrxL6EPWrFJhsWLcuLpYr
17,Pegamos Tela,Lérica,0.679,0.857,0.0783,0.855,1,0.086,169.999,187940,-3.137,2,https://open.spotify.com/track/4punHldq7Jfx0Plu7SdjQ0
18,De Ti Me Olvido,Love Yi,0.704,0.63,0.102,0.551,1,0.206,105.99,221922,-5.793,6,https://open.spotify.com/track/3FkmSUR7gcQHz1PhJW52Zy
19,Muévelo,Nicky Jam,0.595,0.807,0.0489,0.919,1,0.416,188.081,194892,-2.409,7,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
20,Tu Calorro,Rafa Romera,0.705,0.896,0.09,0.923,1,0.134,88.056,151364,-4.501,0,https://open.spotify.com/track/3PIJcvtf3l0rWEywZ7bDh2
21,Prendio (Remix),Rvfv,0.748,0.764,0.0615,0.754,0,0.19,125.065,191185,-5.677,4,https://open.spotify.com/track/17VsiwLi1ovKYdVUqDieGC
22,Further Up (Na- Na- Na- Na- Na),Static & Ben El,0.8,0.876,0.113,0.912,1,0.0148,100.025,151873,-0.882,6,https://open.spotify.com/track/1aW9qzUsXGbyhT3NPCWwdT
23,Atrévete,Yago Roche,0.871,0.654,0.15,0.805,0,0.27,95.945,190000,-6.593,11,https://open.spotify.com/track/07Lxxln9lZ8m0hT6EySTCe
24,Batmóvil,Hens,0.782,0.448,0.173,0.56,1,0.253,107.934,203234,-16.617,10,https://open.spotify.com/track/1a071Cx7zQpmyOOb8y0PIq
25,Escápate Conmigo,Flowtiago,0.747,0.647,0.392,0.51,1,0.362,99.107,196364,-5.655,6,https://open.spotify.com/track/3XvLwUEA4WHiGi60fspi2c
26,Mil Tequilas,Chema Rivas,0.698,0.77,0.132,0.288,1,0.226,100.102,255450,-3.937,1,https://open.spotify.com/track/4QPLtCSQh10inI5iwUoG2p
27,+,Aitana,0.561,0.666,0.0322,0.675,1,0.106,160.019,219367,-4.243,8,https://open.spotify.com/track/5Cbo7oz78gqkzV3EAM63VA
28,Roma,Pole.,0.62,0.655,0.0505,0.202,1,0.678,93.983,220029,-7.946,4,https://open.spotify.com/track/08meXSk6aLXfP0EpNA1s0E
29,Se iluminaba,Fred De Palma,0.791,0.693,0.0639,0.624,0,0.0811,123.923,174291,-4.98,0,https://open.spotify.com/track/3VPOZWtj8mM89IiRNygxgS
30,La Canción del Pensador,Ciudad Jara,0.568,0.458,0.0268,0.134,0,0.267,92.016,265376,-8.041,1,https://open.spotify.com/track/15oKEzeEfWcHSBmekYTURC
31,Sigues Con El,Dímelo Flow,0.883,0.668,0.113,0.676,1,0.11,87.972,226533,-2.957,9,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
32,Little Talks,Eva B,0.324,0.441,0.0451,0.288,1,0.0341,205.688,155706,-11.02,4,https://open.spotify.com/track/3qT8cPNUJAEiJ5l9kgF0p5
33,Suave - Remix,Jey Blessing,0.673,0.694,0.166,0.78,1,0.557,175.912,203000,-4.01,10,https://open.spotify.com/track/6K7V47wFpfam2aeE893rbL
34,Up,Gèrard,0.75,0.741,0.0403,0.766,1,0.338,115.034,149962,-7.062,8,https://open.spotify.com/track/5CefsHevDlensXo3X3E8vx
35,Dance Monkey,Tones And I,0.825,0.593,0.0988,0.54,0,0.688,98.078,209755,-6.401,6,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
36,Sinmigo,Maialen,0.497,0.489,0.0301,0.129,1,0.341,92.99,153457,-11.18,7,https://open.spotify.com/track/6IPss2J6oc04RMdXQQV9uA
37,Dialga,Boy Fieri,0.763,0.51,0.0933,0.449,1,0.124,142.91,163333,-7.057,6,https://open.spotify.com/track/1iURNRqoFJtFxPVwVhRwfn
38,C90 (Remix),John C,0.867,0.761,0.0937,0.609,1,0.336,122.952,316000,-5.1,1,https://open.spotify.com/track/2b6i9zx3ULzKrNWmyP0ePD
39,Yummy,Justin Bieber,0.687,0.514,0.0897,0.494,0,0.366,145.921,210427,-6.612,9,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
40,Life Is Good (feat. Drake),Future,0.676,0.609,0.481,0.508,0,0.0706,142.037,237735,-5.831,2,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
41,Good as Hell,Ariadna,0.487,0.619,0.0544,0.474,0,0.288,192.0,151539,-11.423,5,https://open.spotify.com/track/4CiTX0uVuC1UisedqHvPqv
42,Hola - Remix,Dalex,0.654,0.672,0.311,0.343,0,0.471,181.857,249520,-5.98,0,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
43,Fuera De Mi Mente,Lérica,0.741,0.94,0.101,0.702,1,0.169,93.994,181433,-2.068,1,https://open.spotify.com/track/7bsqRe39lKOYX45FZpzP9o
44,Impaciente - Remix,Chencho Corleone,0.806,0.876,0.0529,0.883,0,0.144,165.978,304060,-2.118,4,https://open.spotify.com/track/0XtFQVI5WtK02YKo1sXcRi
45,El último verano,Pole.,0.738,0.733,0.0787,0.725,0,0.76,105.031,200046,-7.777,10,https://open.spotify.com/track/2QcCCbU1sOQPlZKm9MFYMY
46,A Vapor,Sky Rompiendo,0.868,0.619,0.0932,0.85,1,0.18,90.989,264427,-5.008,11,https://open.spotify.com/track/7JGUQpRKKQf1CfZFBVYPxi
47,Maldad (with Maluma),Steve Aoki,0.598,0.809,0.138,0.653,1,0.00179,104.784,168159,-4.168,1,https://open.spotify.com/track/35HXnvswjdVWjQRmqtXPJD
48,Say So,Doja Cat,0.787,0.673,0.158,0.786,0,0.256,110.962,237893,-4.577,11,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
49,Vitamina,Flyboiz,0.734,0.881,0.284,0.96,1,0.166,180.101,174791,-4.583,1,https://open.spotify.com/track/5yAo09btO7hEn8YDKW4Dkm
50,Rutina,Myke Towers,0.834,0.75,0.18,0.858,1,0.553,95.98,217227,-2.799,1,https://open.spotify.com/track/3YntiCUU0Xqq0B68FM3YAt
1,Quédate conmigo,Pole.,0.58,0.715,0.0394,0.464,1,0.676,145.917,216033,-4.735,1,https://open.spotify.com/track/3T1egHTtRtYoal4SPUJAAe
2,Diosa,Myke Towers,0.801,0.745,0.063,0.245,0,0.398,104.965,214013,-3.733,6,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
3,Malibú con Piña,Funzo & Baby Loud,0.642,0.705,0.0409,0.681,0,0.359,96.411,167999,-6.514,11,https://open.spotify.com/track/4T7SpjqFNSpfdAsN66DkiE
4,Una Mala (Remix),El Completo Rd,0.864,0.81,0.0442,0.962,1,0.25,130.01,184728,-3.409,5,https://open.spotify.com/track/2maGaB3fNqQnyrG3FDiaW3
5,death bed (coffee for your head) (feat. beabadoobee),Powfu,0.726,0.431,0.135,0.348,0,0.731,144.026,173333,-8.765,8,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
6,Tusa,KAROL G,0.803,0.715,0.298,0.574,1,0.295,101.085,200960,-3.28,2,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
7,Moral of the Story,Ashe,0.572,0.406,0.0427,0.265,1,0.587,119.812,201084,-8.624,10,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
8,Con Altura,Ginebras,0.46,0.866,0.0871,0.598,0,0.00751,179.917,131376,-5.564,9,https://open.spotify.com/track/4Hz4ZddemX2Ij985XRxC2q
9,Toss A Coin To Your Witcher,Sonya Belousova,0.469,0.425,0.0304,0.481,0,0.92,103.128,190307,-9.474,5,https://open.spotify.com/track/2KMLGJ1mPfRE4GNdL92rl3
10,Dance Monkey (Versión Español),Betzabeth,0.77,0.631,0.111,0.523,0,0.419,97.99,167602,-3.986,6,https://open.spotify.com/track/5C4tPxg8bWj8E80BZTH7ey
11,Blinding Lights,The Weeknd,0.513,0.796,0.0629,0.345,1,0.00147,171.017,201573,-4.075,1,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
12,Me Gusta,Shakira,0.775,0.696,0.0681,0.775,0,0.0559,92.007,190570,-5.184,1,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
13,Morado,J Balvin,0.881,0.696,0.0797,0.781,0,0.137,97.002,200667,-3.838,11,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
14,Por Ti,Otein,0.759,0.606,0.149,0.0922,0,0.14,122.384,157178,-12.373,4,https://open.spotify.com/track/7k5b9iMRn7CkdR7sPu90Hw
15,BOOM,X Ambassadors,0.732,0.594,0.0693,0.676,0,0.00805,107.996,164587,-5.911,11,https://open.spotify.com/track/3V9cM3nCH2G66afoDi0snu
16,Pegamos Tela,Lérica,0.679,0.857,0.0783,0.855,1,0.086,169.999,187940,-3.137,2,https://open.spotify.com/track/4punHldq7Jfx0Plu7SdjQ0
17,Bailé,Ciudad Jara,0.775,0.551,0.0286,0.505,1,0.417,105.024,232495,-8.935,9,https://open.spotify.com/track/44pgUrLmuGZ5v83AIHgeQZ
18,Una Foto en Blanco y Negro,David Otero,0.562,0.835,0.0329,0.531,1,0.267,133.006,212090,-5.318,2,https://open.spotify.com/track/4BNqM0h2wukiQkAUKZjurV
19,Inolvidable,Ovy On The Drums,0.84,0.543,0.0568,0.74,1,0.678,139.929,225812,-4.941,0,https://open.spotify.com/track/0OTtnwUO8natNWSwdZvXVF
20,Mil Tequilas,Chema Rivas,0.698,0.77,0.132,0.288,1,0.226,100.102,255450,-3.937,1,https://open.spotify.com/track/4QPLtCSQh10inI5iwUoG2p
21,The Box,Roddy Ricch,0.896,0.586,0.0559,0.642,0,0.104,116.971,196653,-6.687,10,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
22,Dream Girl - Remix,Ir Sais,0.767,0.643,0.101,0.536,1,0.216,169.99,192452,-5.225,5,https://open.spotify.com/track/099tjv6oy2opbpCOA3nBwX
23,Jealous,Nick Maylo,0.565,0.249,0.0331,0.0651,0,0.533,86.243,132881,-9.965,9,https://open.spotify.com/track/5RCxP9559XX4EtqOKeRfeS
24,Roma,Pole.,0.62,0.655,0.0505,0.202,1,0.678,93.983,220029,-7.946,4,https://open.spotify.com/track/08meXSk6aLXfP0EpNA1s0E
25,Escápate Conmigo,Flowtiago,0.747,0.647,0.392,0.51,1,0.362,99.107,196364,-5.655,6,https://open.spotify.com/track/3XvLwUEA4WHiGi60fspi2c
26,Paciencia,Kora,0.859,0.189,0.0651,0.316,1,0.897,140.074,209543,-12.279,5,https://open.spotify.com/track/4vSRCnFOAIsBJLAbpjPoVY
27,AY AY AY,Q Park,0.84,0.931,0.058,0.967,0,0.0378,95.002,145973,-2.108,5,https://open.spotify.com/track/11ohYWiNcQLwMRrOo88ikv
28,Se iluminaba,Fred De Palma,0.791,0.693,0.0639,0.624,0,0.0811,123.923,174291,-4.98,0,https://open.spotify.com/track/3VPOZWtj8mM89IiRNygxgS
29,Muévelo,Nicky Jam,0.595,0.807,0.0489,0.919,1,0.416,188.081,194892,-2.409,7,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
30,Envidiosos,Vulkam,0.848,0.652,0.306,0.36,0,0.0851,104.854,276571,-8.897,11,https://open.spotify.com/track/2K2MKs0mNgGAXSjwTWATE2
31,Ilargia,Anne Lukin,0.535,0.647,0.0324,0.508,0,0.0907,148.006,184491,-6.091,5,https://open.spotify.com/track/28aA420gnwSMY4wTvK00ow
32,Mucho Mejor,Bruno Alves,0.715,0.842,0.0368,0.937,1,0.112,135.973,134334,-4.141,4,https://open.spotify.com/track/4Da7nuKKmGzacSIeY6t6Dc
33,Prendio (Remix),Rvfv,0.748,0.764,0.0615,0.754,0,0.19,125.065,191185,-5.677,4,https://open.spotify.com/track/17VsiwLi1ovKYdVUqDieGC
34,Girl,Myke Towers,0.733,0.708,0.0937,0.694,1,0.0325,93.021,186427,-4.957,6,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5
35,De Ti Me Olvido,Love Yi,0.704,0.63,0.102,0.551,1,0.206,105.99,221922,-5.793,6,https://open.spotify.com/track/3FkmSUR7gcQHz1PhJW52Zy
36,+,Aitana,0.561,0.666,0.0322,0.675,1,0.106,160.019,219367,-4.243,8,https://open.spotify.com/track/5Cbo7oz78gqkzV3EAM63VA
37,Suave - Remix,Jey Blessing,0.673,0.694,0.166,0.78,1,0.557,175.912,203000,-4.01,10,https://open.spotify.com/track/6K7V47wFpfam2aeE893rbL
38,Viene y Va,C. Tangana,0.808,0.719,0.0485,0.892,1,0.269,99.011,190000,-5.544,7,https://open.spotify.com/track/1UozIJsPRJVXDRG08AgUQP
39,Mami,Ptazeta,0.616,0.649,0.462,0.659,0,0.598,189.851,189493,-6.558,7,https://open.spotify.com/track/55C0glNSvxJDCfgHwiCZb1
40,Pa Los Gustos Los Colores,Javiielo,0.742,0.684,0.118,0.411,1,0.191,80.034,139810,-5.828,9,https://open.spotify.com/track/6EWWkqE4aFlZRyoFwwOT8u
41,Batmóvil,Hens,0.782,0.448,0.173,0.56,1,0.253,107.934,203234,-16.617,10,https://open.spotify.com/track/1a071Cx7zQpmyOOb8y0PIq
42,El último verano,Pole.,0.738,0.733,0.0787,0.725,0,0.76,105.031,200046,-7.777,10,https://open.spotify.com/track/2QcCCbU1sOQPlZKm9MFYMY
43,Atrévete,Yago Roche,0.871,0.654,0.15,0.805,0,0.27,95.945,190000,-6.593,11,https://open.spotify.com/track/07Lxxln9lZ8m0hT6EySTCe
44,Sigues Con El,Dímelo Flow,0.883,0.668,0.113,0.676,1,0.11,87.972,226533,-2.957,9,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
45,Trukitos,Lennis Rodriguez,0.839,0.805,0.0644,0.806,1,0.454,94.007,166011,-3.913,2,https://open.spotify.com/track/0ofQFmf4hNoRoBaDjwDOZU
46,Vitamina,Flyboiz,0.734,0.881,0.284,0.96,1,0.166,180.101,174791,-4.583,1,https://open.spotify.com/track/5yAo09btO7hEn8YDKW4Dkm
47,olvídate de mí,Natalia Lacunza,0.816,0.254,0.0967,0.296,1,0.644,103.992,177692,-12.821,10,https://open.spotify.com/track/1mc8w5UYCDHeNzAua5JxnW
48,Intoxicao,Hens,0.729,0.462,0.0766,0.265,1,0.403,105.051,131919,-12.542,0,https://open.spotify.com/track/2hEAzeVjXO2tVyaxbDTw99
49,Sunday Best,Surfaces,0.878,0.525,0.0578,0.694,1,0.183,112.022,158571,-6.832,5,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
50,Dance Monkey,Tones And I,0.825,0.593,0.0988,0.54,0,0.688,98.078,209755,-6.401,6,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
1,Quédate conmigo,Pole.,0.58,0.715,0.0394,0.464,1,0.676,145.917,216033,-4.735,1,https://open.spotify.com/track/3T1egHTtRtYoal4SPUJAAe
2,Moral of the Story,Ashe,0.572,0.406,0.0427,0.265,1,0.587,119.812,201084,-8.624,10,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
3,death bed (coffee for your head) (feat. beabadoobee),Powfu,0.726,0.431,0.135,0.348,0,0.731,144.026,173333,-8.765,8,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
4,Diosa,Myke Towers,0.801,0.745,0.063,0.245,0,0.398,104.965,214013,-3.733,6,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
5,Dance Monkey (Versión Español),Betzabeth,0.77,0.631,0.111,0.523,0,0.419,97.99,167602,-3.986,6,https://open.spotify.com/track/5C4tPxg8bWj8E80BZTH7ey
6,Una Mala (Remix),El Completo Rd,0.864,0.81,0.0442,0.962,1,0.25,130.01,184728,-3.409,5,https://open.spotify.com/track/2maGaB3fNqQnyrG3FDiaW3
7,Blinding Lights,The Weeknd,0.513,0.796,0.0629,0.345,1,0.00147,171.017,201573,-4.075,1,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
8,Con Altura,Ginebras,0.46,0.866,0.0871,0.598,0,0.00751,179.917,131376,-5.564,9,https://open.spotify.com/track/4Hz4ZddemX2Ij985XRxC2q
9,Tusa,KAROL G,0.803,0.715,0.298,0.574,1,0.295,101.085,200960,-3.28,2,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
10,Malibú con Piña,Funzo & Baby Loud,0.642,0.705,0.0409,0.681,0,0.359,96.411,167999,-6.514,11,https://open.spotify.com/track/4T7SpjqFNSpfdAsN66DkiE
11,Mil Tequilas,Chema Rivas,0.698,0.77,0.132,0.288,1,0.226,100.102,255450,-3.937,1,https://open.spotify.com/track/4QPLtCSQh10inI5iwUoG2p
12,Pegamos Tela,Lérica,0.679,0.857,0.0783,0.855,1,0.086,169.999,187940,-3.137,2,https://open.spotify.com/track/4punHldq7Jfx0Plu7SdjQ0
13,Vibe,Cookiee Kawaii,0.759,0.561,0.384,0.169,1,0.0676,159.995,84008,-8.74,10,https://open.spotify.com/track/7btQ8AOjr6zXoGHEmxL5u5
14,Gitana (feat. Sergio Contreras y Demarco Flamenco),Rasel,0.822,0.88,0.125,0.67,1,0.181,98.023,169592,-4.372,0,https://open.spotify.com/track/0WA73uP8IO1rczj8FFJzRg
15,Dónde Estás,KHEA,0.706,0.622,0.113,0.615,1,0.493,90.022,153560,-6.032,7,https://open.spotify.com/track/16DNJ8y6k97DxuMyV49W7V
16,Morado,J Balvin,0.881,0.696,0.0797,0.781,0,0.137,97.002,200667,-3.838,11,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
17,Me Gusta,Shakira,0.775,0.696,0.0681,0.775,0,0.0559,92.007,190570,-5.184,1,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
18,Paciencia,Kora,0.859,0.189,0.0651,0.316,1,0.897,140.074,209543,-12.279,5,https://open.spotify.com/track/4vSRCnFOAIsBJLAbpjPoVY
19,Uno X Uno,Calero,0.591,0.799,0.117,0.876,0,0.621,180.104,217000,-6.622,1,https://open.spotify.com/track/6CXh8ktETZVhj4c1JYyBPj
20,Pa Los Gustos Los Colores,Javiielo,0.742,0.684,0.118,0.411,1,0.191,80.034,139810,-5.828,9,https://open.spotify.com/track/6EWWkqE4aFlZRyoFwwOT8u
21,Roma,Pole.,0.62,0.655,0.0505,0.202,1,0.678,93.983,220029,-7.946,4,https://open.spotify.com/track/08meXSk6aLXfP0EpNA1s0E
22,Envidiosos,Vulkam,0.848,0.652,0.306,0.36,0,0.0851,104.854,276571,-8.897,11,https://open.spotify.com/track/2K2MKs0mNgGAXSjwTWATE2
23,Una Foto en Blanco y Negro,David Otero,0.562,0.835,0.0329,0.531,1,0.267,133.006,212090,-5.318,2,https://open.spotify.com/track/4BNqM0h2wukiQkAUKZjurV
24,Sigo Buscandote,Ovy On The Drums,0.859,0.691,0.131,0.765,1,0.244,91.974,185224,-4.741,8,https://open.spotify.com/track/4z2c6wyTY9xgiPYUvznwUE
25,Muévelo,Nicky Jam,0.595,0.807,0.0489,0.919,1,0.416,188.081,194892,-2.409,7,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
26,Bailé,Ciudad Jara,0.775,0.551,0.0286,0.505,1,0.417,105.024,232495,-8.935,9,https://open.spotify.com/track/44pgUrLmuGZ5v83AIHgeQZ
27,Dream Girl - Remix,Ir Sais,0.767,0.643,0.101,0.536,1,0.216,169.99,192452,-5.225,5,https://open.spotify.com/track/099tjv6oy2opbpCOA3nBwX
28,Se iluminaba,Fred De Palma,0.791,0.693,0.0639,0.624,0,0.0811,123.923,174291,-4.98,0,https://open.spotify.com/track/3VPOZWtj8mM89IiRNygxgS
29,Girl,Myke Towers,0.733,0.708,0.0937,0.694,1,0.0325,93.021,186427,-4.957,6,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5
30,Lambada,Hr. Troels,0.689,0.795,0.0627,0.513,0,0.15,126.082,186667,-4.633,2,https://open.spotify.com/track/1JyRjcUxnDd0TaR5Sd0V3c
31,WHATS POPPIN,Jack Harlow,0.923,0.604,0.245,0.826,0,0.017,145.062,139741,-6.671,11,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg
32,Prendio (Remix),Rvfv,0.748,0.764,0.0615,0.754,0,0.19,125.065,191185,-5.677,4,https://open.spotify.com/track/17VsiwLi1ovKYdVUqDieGC
33,Sunday Best,Surfaces,0.878,0.525,0.0578,0.694,1,0.183,112.022,158571,-6.832,5,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
34,Atrévete,Yago Roche,0.871,0.654,0.15,0.805,0,0.27,95.945,190000,-6.593,11,https://open.spotify.com/track/07Lxxln9lZ8m0hT6EySTCe
35,No Me Olvida,Robledo,0.855,0.802,0.109,0.437,1,0.15,99.992,156587,-3.29,7,https://open.spotify.com/track/2N1YUkjeP4Zdbhhf0nKOoD
36,+,Aitana,0.561,0.666,0.0322,0.675,1,0.106,160.019,219367,-4.243,8,https://open.spotify.com/track/5Cbo7oz78gqkzV3EAM63VA
37,Escápate Conmigo,Flowtiago,0.747,0.647,0.392,0.51,1,0.362,99.107,196364,-5.655,6,https://open.spotify.com/track/3XvLwUEA4WHiGi60fspi2c
38,AY AY AY,Q Park,0.84,0.931,0.058,0.967,0,0.0378,95.002,145973,-2.108,5,https://open.spotify.com/track/11ohYWiNcQLwMRrOo88ikv
39,Physical,Dua Lipa,0.647,0.844,0.0457,0.746,1,0.0137,146.962,193829,-3.756,0,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
40,Carnaval- Carnaval,Georgie Dann,0.749,0.895,0.0815,0.912,0,0.0551,119.411,175467,-4.838,10,https://open.spotify.com/track/4ndlMtp9aIsvFBmiLRaDNq
41,La Despedida,Nia Correia,0.446,0.244,0.039,0.233,0,0.871,121.844,180066,-8.331,1,https://open.spotify.com/track/37Aop7ynkNJWUE8J8jIav1
42,Toss A Coin To Your Witcher,Sonya Belousova,0.469,0.425,0.0304,0.481,0,0.92,103.128,190307,-9.474,5,https://open.spotify.com/track/2KMLGJ1mPfRE4GNdL92rl3
43,Podría Ser Peor,Bruno Alves,0.688,0.913,0.0419,0.882,1,0.209,124.995,159861,-6.471,11,https://open.spotify.com/track/2mIk2FQrEG1gtHnbrRSUKZ
44,Por Ti,Otein,0.759,0.606,0.149,0.0922,0,0.14,122.384,157178,-12.373,4,https://open.spotify.com/track/7k5b9iMRn7CkdR7sPu90Hw
45,The Box,Roddy Ricch,0.896,0.586,0.0559,0.642,0,0.104,116.971,196653,-6.687,10,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
46,Trukitos,Lennis Rodriguez,0.839,0.805,0.0644,0.806,1,0.454,94.007,166011,-3.913,2,https://open.spotify.com/track/0ofQFmf4hNoRoBaDjwDOZU
47,Mami,Ptazeta,0.616,0.649,0.462,0.659,0,0.598,189.851,189493,-6.558,7,https://open.spotify.com/track/55C0glNSvxJDCfgHwiCZb1
48,BOOM,X Ambassadors,0.732,0.594,0.0693,0.676,0,0.00805,107.996,164587,-5.911,11,https://open.spotify.com/track/3V9cM3nCH2G66afoDi0snu
49,Skin,MIMO,0.811,0.806,0.058,0.615,1,0.037,122.976,195122,-4.19,4,https://open.spotify.com/track/5o8yGG79KJmYU9b0plQpuV
50,Shotgun,Flavio,0.69,0.764,0.0585,0.699,1,0.361,115.668,159410,-7.116,3,https://open.spotify.com/track/08Og3MWObapaCQqD0VCbrx
1,Dolor Y Estefanía,L'Voy,0.629,0.811,0.104,0.533,1,0.599,194.036,195061,-8.543,0,https://open.spotify.com/track/0aOBYHGJN4yCSjLPkgOh5S
2,Quédate conmigo,Pole.,0.58,0.715,0.0394,0.464,1,0.676,145.917,216033,-4.735,1,https://open.spotify.com/track/3T1egHTtRtYoal4SPUJAAe
3,Moral of the Story,Ashe,0.572,0.406,0.0427,0.265,1,0.587,119.812,201084,-8.624,10,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
4,death bed (coffee for your head) (feat. beabadoobee),Powfu,0.726,0.431,0.135,0.348,0,0.731,144.026,173333,-8.765,8,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
5,Corona Virus,Yofrangel,0.882,0.87,0.0947,0.566,0,0.02,116.082,116121,-3.341,10,https://open.spotify.com/track/3xL2zWuSe639N50iNP6LPM
6,Diosa,Myke Towers,0.801,0.745,0.063,0.245,0,0.398,104.965,214013,-3.733,6,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
7,I Got Bitches,A2M,0.968,0.785,0.32,0.803,0,0.464,119.953,220030,-8.084,7,https://open.spotify.com/track/6gPqBegU4aDWoSYXeCyURA
8,Mil Tequilas,Chema Rivas,0.698,0.77,0.132,0.288,1,0.226,100.102,255450,-3.937,1,https://open.spotify.com/track/4QPLtCSQh10inI5iwUoG2p
9,Una Mala (Remix),El Completo Rd,0.864,0.81,0.0442,0.962,1,0.25,130.01,184728,-3.409,5,https://open.spotify.com/track/2maGaB3fNqQnyrG3FDiaW3
10,Paciencia,Kora,0.859,0.189,0.0651,0.316,1,0.897,140.074,209543,-12.279,5,https://open.spotify.com/track/4vSRCnFOAIsBJLAbpjPoVY
11,Gitana (feat. Sergio Contreras y Demarco Flamenco),Rasel,0.822,0.88,0.125,0.67,1,0.181,98.023,169592,-4.372,0,https://open.spotify.com/track/0WA73uP8IO1rczj8FFJzRg
12,Medusa,Jhay Cortez,0.886,0.604,0.208,0.383,1,0.194,98.023,305333,-7.293,0,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
13,Tusa,KAROL G,0.803,0.715,0.298,0.574,1,0.295,101.085,200960,-3.28,2,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
14,Keii,Anuel AA,0.708,0.797,0.0391,0.51,0,0.4,88.015,210000,-3.095,0,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
15,Vibe,Cookiee Kawaii,0.759,0.561,0.384,0.169,1,0.0676,159.995,84008,-8.74,10,https://open.spotify.com/track/7btQ8AOjr6zXoGHEmxL5u5
16,Blinding Lights,The Weeknd,0.513,0.796,0.0629,0.345,1,0.00147,171.017,201573,-4.075,1,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
17,Himno de Andalucía,Banda Municipal de Sevilla,0.31,0.284,0.0327,0.614,1,0.939,146.586,148947,-7.341,3,https://open.spotify.com/track/1f28aLX39hfQddUVEXiHTL
18,Dónde Estás,KHEA,0.706,0.622,0.113,0.615,1,0.493,90.022,153560,-6.032,7,https://open.spotify.com/track/16DNJ8y6k97DxuMyV49W7V
19,Dance Monkey (Versión Español),Betzabeth,0.77,0.631,0.111,0.523,0,0.419,97.99,167602,-3.986,6,https://open.spotify.com/track/5C4tPxg8bWj8E80BZTH7ey
20,Envidiosos,Vulkam,0.848,0.652,0.306,0.36,0,0.0851,104.854,276571,-8.897,11,https://open.spotify.com/track/2K2MKs0mNgGAXSjwTWATE2
21,Malibú con Piña,Funzo & Baby Loud,0.642,0.705,0.0409,0.681,0,0.359,96.411,167999,-6.514,11,https://open.spotify.com/track/4T7SpjqFNSpfdAsN66DkiE
22,Perreo Duro,Papi Gavi,0.639,0.724,0.112,0.411,0,0.219,117.991,161157,-5.9,4,https://open.spotify.com/track/5ywZJclp5XzvgSyBz0w09M
