position,track_name,title_author,danceability,energy,speechiness,valence,mode,acousticness,tempo,duration_ms,loudness,key,URL
10,Uusi teknokratia,Oranssi Pazuzu,0.168,0.676,0.0502,0.04,1,0.00834,174.43,620133,-9.779,2,https://open.spotify.com/track/6UulTfWPb1t4DSnVJeK9zE
11,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,Manu Pilas,0.46,0.564,0.0343,0.962,0,0.538,135.178,139845,-10.329,9,https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu
12,Tämäkin vielä,Kamara,0.485,0.949,0.0583,0.262,1,2.85e-05,95.003,250080,-7.996,2,https://open.spotify.com/track/0sDXXV9evx54Ys5I4vro6d
13,They Call Me Tiago (Her Name Is Margo),Tiagz,0.878,0.578,0.0722,0.148,1,0.196,100.996,154455,-7.581,0,https://open.spotify.com/track/1UxYmRBBJMMuzYcK9miSYs
14,La Isla Bonita,Hr. Troels,0.733,0.86,0.12,0.599,0,0.102,107.865,206389,-3.85,1,https://open.spotify.com/track/3oJYe7NI7juu1HIGyyvwec
15,Anime Thighs,MC Virgins,0.865,0.311,0.434,0.59,1,0.212,93.006,155037,-16.994,2,https://open.spotify.com/track/3nWeDCCPMUM9KkYCwc3gy1
16,PTSD,G Herbo,0.883,0.808,0.183,0.805,0,0.0317,119.012,232065,-3.158,1,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
17,Savage,Megan Thee Stallion,0.843,0.741,0.334,0.68,1,0.0252,168.983,155497,-5.609,11,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
18,I'm Yer Dad,GRLwood,0.551,0.953,0.17,0.176,1,0.0106,128.462,144109,-4.695,0,https://open.spotify.com/track/0GxbglYySl18aZDIaGu1RU
19,Boss Bitch,Doja Cat,0.707,0.955,0.222,0.575,0,0.127,125.989,134240,-4.593,10,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
20,In My Bones,Ray Dalton,0.636,0.699,0.0396,0.709,0,0.302,96.962,191053,-4.432,5,https://open.spotify.com/track/6yHVyMdC08djbP86mdkP3G
21,Vi borde ha stannat på Brändö,Vasas flora och fauna,0.549,0.596,0.0301,0.485,1,0.227,125.958,285360,-8.143,11,https://open.spotify.com/track/4n4Ag5UwcfLUuY7StIBTzE
22,Break Shit,Jasiah,0.863,0.587,0.295,0.749,1,0.209,93.29,95484,-7.455,2,https://open.spotify.com/track/0Sd0kdgU6HrIclxYjuV99j
23,Supalonely,BENEE,0.863,0.631,0.0534,0.817,1,0.305,128.977,223480,-4.689,7,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
24,Blueberry Faygo,Lil Mosey,0.774,0.554,0.0383,0.349,1,0.207,99.034,162547,-7.909,0,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
25,Dance Monkey (8D Audio),8D Tunes,0.481,0.616,0.0482,0.252,0,0.0104,98.041,180485,-10.65,6,https://open.spotify.com/track/4KgAFt6Tt4E96poxgq5dVJ
26,Yks Miljoonast,JAVE,0.818,0.632,0.0604,0.347,0,0.111,99.991,165600,-6.844,8,https://open.spotify.com/track/4xvxk2tOM4VnpTmtfIvxNW
27,death bed (coffee for your head) (feat. beabadoobee),Powfu,0.726,0.431,0.135,0.348,0,0.731,144.026,173333,-8.765,8,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
28,Addison Rae,The Kid LAROI,0.901,0.49,0.129,0.397,0,0.0155,135.015,163574,-9.099,5,https://open.spotify.com/track/2ImaJZH7XqxrzbQZpYDmol
29,Bando,ANNA,0.97,0.739,0.295,0.414,0,0.155,120.061,168000,-4.917,10,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
30,Blinding Lights,The Weeknd,0.514,0.73,0.0598,0.334,1,0.00146,171.005,200040,-5.934,1,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
31,Sweet Night,V,0.462,0.339,0.025,0.149,1,0.495,92.106,214259,-7.943,3,https://open.spotify.com/track/39EXZNMxb4RBHlRjnRaOKp
32,Nysänkt bil,Femedia,0.891,0.586,0.0594,0.673,0,0.165,109.979,149734,-7.225,0,https://open.spotify.com/track/29mqh2nQd6JTeKTvMSPyts
33,Parempi yksin - Recorded At Spotify Studios- Stockholm,Pyhimys,0.715,0.764,0.0558,0.26,0,0.217,125.09,182827,-7.789,8,https://open.spotify.com/track/6C8yvrWVybDnGYZa5yHBHm
34,My Life Is Going On - From "La casa de papel",Cecilia Krull,0.529,0.627,0.0315,0.341,0,0.131,99.962,214200,-9.126,6,https://open.spotify.com/track/3CzOmjnh76DCbAUybQ0K5H
35,Breaking Me,Topic,0.789,0.72,0.218,0.664,0,0.223,122.031,166794,-5.652,8,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
36,Coronavirus,iMarkkeyz,0.716,0.831,0.204,0.821,0,0.000898,83.988,154854,-3.878,11,https://open.spotify.com/track/1QboqlLbKsUvQRohea6KaE
37,LMK,Lil Xxel,0.749,0.457,0.0464,0.448,1,0.0298,123.03,188293,-7.515,6,https://open.spotify.com/track/0efL46uAuNEfukXQYsbPlX
38,Genie in a Bottle,AZ2A,0.736,0.852,0.0379,0.781,0,0.039,124.01,181882,-5.292,5,https://open.spotify.com/track/0VzpOBMkWkXKdwCmivTxhk
39,Mash It Up,Ben Tripp,0.836,0.533,0.0596,0.609,1,0.0749,124.92,165120,-11.568,0,https://open.spotify.com/track/6WBHj0uGSzPjtFwl5pVgyq
40,Thank You [Not So Bad],VIZE,0.656,0.89,0.187,0.268,0,0.201,100.037,197963,-4.981,5,https://open.spotify.com/track/4AqN8IdKCfItCSbuaFch81
41,Snake,Lil Keed,0.943,0.443,0.138,0.621,0,0.188,109.908,183307,-10.098,7,https://open.spotify.com/track/3wdnX9UwfyXkNq0FJVhQQD
42,Break My Heart,Dua Lipa,0.73,0.729,0.0886,0.467,0,0.167,113.012,221820,-3.434,4,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
43,WHATS POPPIN,Jack Harlow,0.923,0.604,0.245,0.826,0,0.017,145.062,139741,-6.671,11,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
44,Kyntövuohi,Turmion Kätilöt,0.483,0.959,0.0639,0.402,1,0.000101,93.502,216893,-4.97,7,https://open.spotify.com/track/2AkzCyZpltBBCqeUSaUcwj
45,XS,Rina Sawayama,0.636,0.929,0.151,0.591,0,0.0854,117.012,201060,-3.256,2,https://open.spotify.com/track/3OK3uq0udXEDfEo7bvpNHW
46,Drop 'Em Out,Wheeler Walker Jr.,0.691,0.588,0.101,0.972,1,0.178,95.649,94293,-7.96,0,https://open.spotify.com/track/0imfNymwLWKyhLBlBZYg53
47,Čuđeh,Amoc,0.768,0.718,0.214,0.117,1,0.329,100.001,240000,-8.865,2,https://open.spotify.com/track/2WQHxfaaFjJWuY12rmicas
48,Lights Out,Evilmane,0.776,0.67,0.21,0.52,0,0.159,173.975,147577,-8.545,1,https://open.spotify.com/track/0g8QZnq21NW49KHCXdXQKO
49,Tivolit,BEHM,0.645,0.47,0.0282,0.405,0,0.318,103.048,211477,-9.044,1,https://open.spotify.com/track/2utt674vADrUfuHtwWZ6hn
50,Satusaaret,Heikki Hakkarainen,0.336,0.664,0.0346,0.488,0,0.000429,104.639,216109,-10.116,9,https://open.spotify.com/track/7smsGXi4qMoJHvkyi8rnnt
1,Skechers,DripReport,0.903,0.327,0.0877,0.274,1,0.26,100.008,106000,-9.727,1,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
2,Joensuu,joku iiris,0.556,0.3,0.0397,0.47,1,0.815,100.444,127500,-4.635,0,https://open.spotify.com/track/2gXzRL5AAn0qE8XgeI1h0K
3,ily (i love you baby) (feat. Emilee),Surf Mesa,0.674,0.774,0.0892,0.33,0,0.0686,112.05,176547,-7.567,11,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
4,Astronomia,Vicetone,0.653,0.945,0.096,0.326,1,0.00561,126.093,198095,-2.634,5,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
5,Astronomia 2K19 - Radio Edit,Stephan F,0.666,0.69,0.219,0.546,0,0.000569,126.17,190486,-4.952,6,https://open.spotify.com/track/56Z3lLPTcozYkoAl9HsQLI
6,Coronavirus,iMarkkeyz,0.716,0.831,0.204,0.821,0,0.000898,83.988,154854,-3.878,11,https://open.spotify.com/track/1QboqlLbKsUvQRohea6KaE
7,Penelope (feat. Clever),william,0.794,0.668,0.0366,0.789,1,0.0434,129.948,183702,-6.24,9,https://open.spotify.com/track/4NVHhia6yRB4RsRTlpzsz3
8,Seppo Räty Berghainissa,Business City,0.703,0.799,0.0837,0.305,1,0.00017,136.958,284596,-5.729,9,https://open.spotify.com/track/2oJNp4TpFZ8aP1P4zvKjqk
9,Dave Don't Snore,The Duck of Mischief,0.256,0.372,0.0623,0.0438,1,0.0511,110.031,143428,-19.783,7,https://open.spotify.com/track/009mNUxU3ikrkiSQKOH4Ij
10,PTSD,G Herbo,0.883,0.808,0.183,0.805,0,0.0317,119.012,232065,-3.158,1,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
11,Dance Monkey (8D Audio),8D Tunes,0.481,0.616,0.0482,0.252,0,0.0104,98.041,180485,-10.65,6,https://open.spotify.com/track/4KgAFt6Tt4E96poxgq5dVJ
12,Sweet Night,V,0.462,0.339,0.025,0.149,1,0.495,92.106,214259,-7.943,3,https://open.spotify.com/track/39EXZNMxb4RBHlRjnRaOKp
13,Astronomia,Tony Igy,0.818,0.759,0.267,0.641,1,0.21,126.081,201487,-5.327,2,https://open.spotify.com/track/6ulon8Un1tOwzQbAJGZYvi
14,LMK,Lil Xxel,0.749,0.457,0.0464,0.448,1,0.0298,123.03,188293,-7.515,6,https://open.spotify.com/track/0efL46uAuNEfukXQYsbPlX
15,I'm Yer Dad,GRLwood,0.551,0.953,0.17,0.176,1,0.0106,128.462,144109,-4.695,0,https://open.spotify.com/track/0GxbglYySl18aZDIaGu1RU
16,Boss Bitch,Doja Cat,0.707,0.955,0.222,0.575,0,0.127,125.989,134240,-4.593,10,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
17,death bed (coffee for your head) (feat. beabadoobee),Powfu,0.726,0.431,0.135,0.348,0,0.731,144.026,173333,-8.765,8,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
18,Phantom,Allen Mock,0.559,0.787,0.3,0.158,1,0.0722,149.801,167634,-4.137,6,https://open.spotify.com/track/7x5D2lZ591PU7IOn9QZ7hv
19,Maailmanparantajat,Medium Arvet,0.58,0.782,0.0238,0.596,1,0.00381,95.039,245500,-11.133,0,https://open.spotify.com/track/1b3DATo5mRKly6ndESqZVB
20,Nysänkt bil,Femedia,0.891,0.586,0.0594,0.673,0,0.165,109.979,149734,-7.225,0,https://open.spotify.com/track/29mqh2nQd6JTeKTvMSPyts
21,They Call Me Tiago (Her Name Is Margo),Tiagz,0.878,0.578,0.0722,0.148,1,0.196,100.996,154455,-7.581,0,https://open.spotify.com/track/1UxYmRBBJMMuzYcK9miSYs
22,La Isla Bonita,Hr. Troels,0.733,0.86,0.12,0.599,0,0.102,107.865,206389,-3.85,1,https://open.spotify.com/track/3oJYe7NI7juu1HIGyyvwec
23,Blinding Lights,The Weeknd,0.514,0.73,0.0598,0.334,1,0.00146,171.005,200040,-5.934,1,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
24,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,Manu Pilas,0.46,0.564,0.0343,0.962,0,0.538,135.178,139845,-10.329,9,https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu
25,Pummilla Tokioon,Avionin Prinssi,0.685,0.834,0.271,0.59,0,0.723,97.942,167367,-8.351,10,https://open.spotify.com/track/3O6iWhdGCbpLeiJfISk2eb
26,Supalonely,BENEE,0.863,0.631,0.0534,0.817,1,0.305,128.977,223480,-4.689,7,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
27,Tänä Iltana,Huuma,0.629,0.654,0.0297,0.765,1,0.017,126.983,230240,-9.025,10,https://open.spotify.com/track/35MMPsLE9dgFHzPkyCmmJs
28,Thank You [Not So Bad],VIZE,0.656,0.89,0.187,0.268,0,0.201,100.037,197963,-4.981,5,https://open.spotify.com/track/4AqN8IdKCfItCSbuaFch81
29,Toss A Coin To Your Witcher (8D Audio),8D Tunes,0.423,0.62,0.0297,0.404,1,0.235,99.9,172844,-11.077,0,https://open.spotify.com/track/2jqk177j1f0dijjh5kE1Dc
30,Lights Out,Evilmane,0.776,0.67,0.21,0.52,0,0.159,173.975,147577,-8.545,1,https://open.spotify.com/track/0g8QZnq21NW49KHCXdXQKO
31,Blueberry Faygo,Lil Mosey,0.774,0.554,0.0383,0.349,1,0.207,99.034,162547,-7.909,0,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
32,Tivolit,BEHM,0.645,0.47,0.0282,0.405,0,0.318,103.048,211477,-9.044,1,https://open.spotify.com/track/2utt674vADrUfuHtwWZ6hn
33,In Your Eyes,The Weeknd,0.667,0.719,0.0346,0.717,0,0.00285,100.021,237520,-5.371,7,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
34,Savage,Megan Thee Stallion,0.843,0.741,0.334,0.68,1,0.0252,168.983,155497,-5.609,11,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
35,Breaking Me,Topic,0.789,0.72,0.218,0.664,0,0.223,122.031,166794,-5.652,8,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
36,Rullaan mestoille,Ironface,0.773,0.642,0.137,0.86,1,0.0118,89.983,136000,-10.85,11,https://open.spotify.com/track/5yiUscLhK2xN7oWP9HfMtC
37,Bach- J.S.: Matthäuspassion- BWV 244- Part 1: No. 20 "Ich will bei meinem Jesu wachen" (Tenor- Chorus 2),Johann Sebastian Bach,0.295,0.0608,0.0441,0.115,0,0.988,54.113,329627,-23.057,11,https://open.spotify.com/track/3Y390YUSqbXbttrsLXVgIc
38,Bando,ANNA,0.97,0.739,0.295,0.414,0,0.155,120.061,168000,-4.917,10,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
39,I'm On Fire,ConKi,0.651,0.497,0.0288,0.295,0,0.711,108.519,221480,-9.609,1,https://open.spotify.com/track/3usLNFntnS2UPB0WqKtz4l
40,Walk Em Down (feat. Roddy Ricch),NLE Choppa,0.867,0.744,0.228,0.645,0,0.268,84.005,173288,-5.171,9,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
41,Anime Thighs,MC Virgins,0.865,0.311,0.434,0.59,1,0.212,93.006,155037,-16.994,2,https://open.spotify.com/track/3nWeDCCPMUM9KkYCwc3gy1
42,Funky Town,Baby Land,0.859,0.831,0.041,0.393,1,0.00017,121.088,249626,-9.031,0,https://open.spotify.com/track/1MM1MFBgDRQ2jdu6h4SboQ
43,Roses - Imanbek Remix,SAINt JHN,0.77,0.724,0.0495,0.898,1,0.0167,121.975,176840,-5.484,8,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
44,Falling,Fets,0.82,0.739,0.039,0.621,0,0.069,124.988,167041,-6.374,1,https://open.spotify.com/track/2IX9rTOZFc4OgPph0LuubR
45,(i hope you) miss me,Joseph Black,0.734,0.596,0.324,0.317,0,0.118,98.024,159171,-10.023,6,https://open.spotify.com/track/1Zv2jT7iZu98Feqpzhn0nd
46,Kuplassa,Jii,0.764,0.541,0.0671,0.716,1,0.334,135.964,188015,-9.113,6,https://open.spotify.com/track/5Kj7Q1O8LIYKHzQAg9ygSh
47,Perhe,Mtv3,0.723,0.531,0.0305,0.409,1,0.0872,130.0,213159,-9.212,1,https://open.spotify.com/track/7m0RNEHrWBMzyO2UolGugi
48,E (Ventex),Albatraoz,0.922,0.661,0.29,0.764,1,0.0484,138.036,124830,-5.688,10,https://open.spotify.com/track/0nZPJ83AFwWPNSMrS2Jr5J
49,Surrender,Natalie Taylor,0.39,0.448,0.0276,0.077,0,0.8,144.89,183103,-8.57,5,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
50,My Life Is Going On - From "La casa de papel",Cecilia Krull,0.529,0.627,0.0315,0.341,0,0.131,99.962,214200,-9.126,6,https://open.spotify.com/track/3CzOmjnh76DCbAUybQ0K5H
1,Skechers,DripReport,0.903,0.327,0.0877,0.274,1,0.26,100.008,106000,-9.727,1,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
2,Kaljaa ainiaan,Kaytanhousuja,0.56,0.794,0.0266,0.563,0,0.066,133.154,190877,-5.04,11,https://open.spotify.com/track/6ZHde45Ho1WwzyQnKYOVOr
3,Seppo Räty Berghainissa,Business City,0.703,0.799,0.0837,0.305,1,0.00017,136.958,284596,-5.729,9,https://open.spotify.com/track/2oJNp4TpFZ8aP1P4zvKjqk
4,Coronavirus,iMarkkeyz,0.716,0.831,0.204,0.821,0,0.000898,83.988,154854,-3.878,11,https://open.spotify.com/track/1QboqlLbKsUvQRohea6KaE
5,Dance Monkey (8D Audio),8D Tunes,0.481,0.616,0.0482,0.252,0,0.0104,98.041,180485,-10.65,6,https://open.spotify.com/track/4KgAFt6Tt4E96poxgq5dVJ
6,ily (i love you baby) (feat. Emilee),Surf Mesa,0.674,0.774,0.0892,0.33,0,0.0686,112.05,176547,-7.567,11,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
7,Think About Things,Daði Freyr,0.871,0.341,0.0576,0.612,0,0.0311,127.001,173386,-8.932,3,https://open.spotify.com/track/2iRniYXjMHKmwXqA2jYXP7
8,Astronomia,Vicetone,0.653,0.945,0.096,0.326,1,0.00561,126.093,198095,-2.634,5,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
9,Maailmanparantajat,Medium Arvet,0.58,0.782,0.0238,0.596,1,0.00381,95.039,245500,-11.133,0,https://open.spotify.com/track/1b3DATo5mRKly6ndESqZVB
10,Supalonely,BENEE,0.863,0.631,0.0534,0.817,1,0.305,128.977,223480,-4.689,7,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
11,Penelope (feat. Clever),william,0.794,0.668,0.0366,0.789,1,0.0434,129.948,183702,-6.24,9,https://open.spotify.com/track/4NVHhia6yRB4RsRTlpzsz3
12,Boss Bitch,Doja Cat,0.707,0.955,0.222,0.575,0,0.127,125.989,134240,-4.593,10,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
13,Bando,ANNA,0.97,0.739,0.295,0.414,0,0.155,120.061,168000,-4.917,10,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
14,Corona Virus,LIL NIX,0.57,0.408,0.52,0.838,0,0.25,149.127,133060,-15.244,10,https://open.spotify.com/track/4IpS0bzPhYDOGqenvA1Txm
15,Toss A Coin To Your Witcher (8D Audio),8D Tunes,0.423,0.62,0.0297,0.404,1,0.235,99.9,172844,-11.077,0,https://open.spotify.com/track/2jqk177j1f0dijjh5kE1Dc
16,Perhe,Mtv3,0.723,0.531,0.0305,0.409,1,0.0872,130.0,213159,-9.212,1,https://open.spotify.com/track/7m0RNEHrWBMzyO2UolGugi
17,They Call Me Tiago (Her Name Is Margo),Tiagz,0.878,0.578,0.0722,0.148,1,0.196,100.996,154455,-7.581,0,https://open.spotify.com/track/1UxYmRBBJMMuzYcK9miSYs
18,PTSD,G Herbo,0.883,0.808,0.183,0.805,0,0.0317,119.012,232065,-3.158,1,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
19,Tivolit,BEHM,0.645,0.47,0.0282,0.405,0,0.318,103.048,211477,-9.044,1,https://open.spotify.com/track/2utt674vADrUfuHtwWZ6hn
20,Blueberry Faygo,Lil Mosey,0.774,0.554,0.0383,0.349,1,0.207,99.034,162547,-7.909,0,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
21,Phantom,Allen Mock,0.559,0.787,0.3,0.158,1,0.0722,149.801,167634,-4.137,6,https://open.spotify.com/track/7x5D2lZ591PU7IOn9QZ7hv
22,Astronomia,Tony Igy,0.818,0.759,0.267,0.641,1,0.21,126.081,201487,-5.327,2,https://open.spotify.com/track/6ulon8Un1tOwzQbAJGZYvi
23,death bed (coffee for your head) (feat. beabadoobee),Powfu,0.726,0.431,0.135,0.348,0,0.731,144.026,173333,-8.765,8,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
24,Blinding Lights,The Weeknd,0.514,0.73,0.0598,0.334,1,0.00146,171.005,200040,-5.934,1,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
25,WANNABE,ITZY,0.809,0.911,0.0617,0.64,0,0.00795,122.035,191242,-4.41,6,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
26,Savage,Megan Thee Stallion,0.843,0.741,0.334,0.68,1,0.0252,168.983,155497,-5.609,11,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
27,Es wird viel passiern,Pitt Henrich,0.422,0.881,0.0456,0.413,0,0.00376,176.971,216693,-8.888,4,https://open.spotify.com/track/1AA4QKILx4QnlbNUaIx0b8
28,Astronomia 2K19 - Radio Edit,Stephan F,0.666,0.69,0.219,0.546,0,0.000569,126.17,190486,-4.952,6,https://open.spotify.com/track/56Z3lLPTcozYkoAl9HsQLI
29,Roses - Imanbek Remix,SAINt JHN,0.77,0.724,0.0495,0.898,1,0.0167,121.975,176840,-5.484,8,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
30,Kokonaan,Le Fvbelos,0.514,0.622,0.196,0.552,1,0.137,92.389,201371,-4.346,2,https://open.spotify.com/track/5LAh3ij3AWheivzQkr1yso
31,Comatose,JADN,0.351,0.852,0.343,0.556,0,0.00462,162.005,155611,-5.104,11,https://open.spotify.com/track/1FIv5SzIBWmCF5Xmt8N6BD
32,I'm On Fire,ConKi,0.651,0.497,0.0288,0.295,0,0.711,108.519,221480,-9.609,1,https://open.spotify.com/track/3usLNFntnS2UPB0WqKtz4l
33,Sweet Night,V,0.462,0.339,0.025,0.149,1,0.495,92.106,214259,-7.943,3,https://open.spotify.com/track/39EXZNMxb4RBHlRjnRaOKp
34,I'm Yer Dad,GRLwood,0.551,0.953,0.17,0.176,1,0.0106,128.462,144109,-4.695,0,https://open.spotify.com/track/0GxbglYySl18aZDIaGu1RU
35,Funky Town,Baby Land,0.859,0.831,0.041,0.393,1,0.00017,121.088,249626,-9.031,0,https://open.spotify.com/track/1MM1MFBgDRQ2jdu6h4SboQ
36,Havanna,Oona,0.67,0.612,0.0366,0.547,1,0.393,89.996,208454,-9.665,9,https://open.spotify.com/track/2AEZFkRBKGfXJyKJpYdJOC
37,Kännissä On Kiva Olla - Discoversion,Sepi Kumpulainen,0.714,0.848,0.0351,0.527,1,0.00657,119.993,249200,-7.481,1,https://open.spotify.com/track/79KS3EIPw8jvYUqjnOg4nw
38,Breaking Me,Topic,0.789,0.72,0.218,0.664,0,0.223,122.031,166794,-5.652,8,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
39,Poika Pieni,Mängi,0.895,0.67,0.0731,0.843,1,0.075,93.042,152827,-7.741,1,https://open.spotify.com/track/70zfHDRyxGnGMhd1UnmEkP
40,Sunday Best,Surfaces,0.878,0.525,0.0578,0.694,1,0.183,112.022,158571,-6.832,5,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
41,La Isla Bonita,Hr. Troels,0.733,0.86,0.12,0.599,0,0.102,107.865,206389,-3.85,1,https://open.spotify.com/track/3oJYe7NI7juu1HIGyyvwec
42,Kings & Queens,Ava Max,0.638,0.688,0.0407,0.434,0,0.00775,129.856,162399,-4.056,1,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
43,Pummilla Tokioon,Avionin Prinssi,0.685,0.834,0.271,0.59,0,0.723,97.942,167367,-8.351,10,https://open.spotify.com/track/3O6iWhdGCbpLeiJfISk2eb
44,WHATS POPPIN,Jack Harlow,0.923,0.604,0.245,0.826,0,0.017,145.062,139741,-6.671,11,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
45,3 Vets,The Future Kingz,0.92,0.595,0.248,0.908,1,0.172,145.003,175380,-6.698,11,https://open.spotify.com/track/6t3sBdc5SbMlk5AyGvMei2
46,Nysänkt bil,Femedia,0.891,0.586,0.0594,0.673,0,0.165,109.979,149734,-7.225,0,https://open.spotify.com/track/29mqh2nQd6JTeKTvMSPyts
47,Leskenlehti,Komiat,0.485,0.816,0.13,0.668,0,0.249,200.056,231067,-6.568,2,https://open.spotify.com/track/4C6smsR1uBhm9V18IYb6qC
48,Thank You [Not So Bad],VIZE,0.656,0.89,0.187,0.268,0,0.201,100.037,197963,-4.981,5,https://open.spotify.com/track/4AqN8IdKCfItCSbuaFch81
49,Camel Dancefloor,Igorrr,0.525,0.89,0.0557,0.604,1,0.00135,160.083,193067,-4.222,2,https://open.spotify.com/track/6QN0mXlZOwfQoFs5yu55Pg
50,Haarniska,IKE,0.51,0.571,0.0363,0.316,1,0.0883,174.001,183017,-7.288,1,https://open.spotify.com/track/5Up9Q9dGTsevsPSpYB4Ke5
1,Skechers,DripReport,0.903,0.327,0.0877,0.274,1,0.26,100.008,106000,-9.727,1,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
2,ily (i love you baby) (feat. Emilee),Surf Mesa,0.674,0.774,0.0892,0.33,0,0.0686,112.05,176547,-7.567,11,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
3,Kaljaa ainiaan,Kaytanhousuja,0.56,0.794,0.0266,0.563,0,0.066,133.154,190877,-5.04,11,https://open.spotify.com/track/6ZHde45Ho1WwzyQnKYOVOr
4,Maailmanparantajat,Medium Arvet,0.58,0.782,0.0238,0.596,1,0.00381,95.039,245500,-11.133,0,https://open.spotify.com/track/1b3DATo5mRKly6ndESqZVB
5,Think About Things,Daði Freyr,0.869,0.291,0.0615,0.646,0,0.0235,127.051,173387,-11.477,3,https://open.spotify.com/track/5crhbtfcOWIfN5NbkqQRql
6,Dance Monkey (8D Audio),8D Tunes,0.481,0.616,0.0482,0.252,0,0.0104,98.041,180485,-10.65,6,https://open.spotify.com/track/4KgAFt6Tt4E96poxgq5dVJ
7,Corona Virus,LIL NIX,0.57,0.408,0.52,0.838,0,0.25,149.127,133060,-15.244,10,https://open.spotify.com/track/4IpS0bzPhYDOGqenvA1Txm
8,Bando,ANNA,0.97,0.739,0.295,0.414,0,0.155,120.061,168000,-4.917,10,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
9,Poika Pieni,Mängi,0.895,0.67,0.0731,0.843,1,0.075,93.042,152827,-7.741,1,https://open.spotify.com/track/70zfHDRyxGnGMhd1UnmEkP
10,Penelope (feat. Clever),william,0.794,0.668,0.0366,0.789,1,0.0434,129.948,183702,-6.24,9,https://open.spotify.com/track/4NVHhia6yRB4RsRTlpzsz3
11,Supalonely,BENEE,0.863,0.631,0.0534,0.817,1,0.305,128.977,223480,-4.689,7,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
12,Es wird viel passiern,Pitt Henrich,0.422,0.881,0.0456,0.413,0,0.00376,176.971,216693,-8.888,4,https://open.spotify.com/track/1AA4QKILx4QnlbNUaIx0b8
13,Corona Virus,Yofrangel,0.882,0.87,0.0947,0.566,0,0.02,116.082,116121,-3.341,10,https://open.spotify.com/track/3xL2zWuSe639N50iNP6LPM
14,death bed (coffee for your head) (feat. beabadoobee),Powfu,0.726,0.431,0.135,0.348,0,0.731,144.026,173333,-8.765,8,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
