position,track_name,title_author,danceability,energy,speechiness,valence,mode,acousticness,tempo,duration_ms,loudness,URL
23,Tesadüf,Metin Uzun,0.506,0.359,0.0304,0.367,0,0.78,143.308,273000,-12.105,https://open.spotify.com/track/5Lw5lNz8IvE3K90ZHsxuSb
24,EH BABA,Murda,0.884,0.655,0.301,0.471,1,0.362,94.08,134072,-4.232,https://open.spotify.com/track/2uJlSN4MmKpto9AtXJWgTr
25,Dior,Pop Smoke,0.548,0.805,0.351,0.648,1,0.212,142.094,216387,-5.732,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
26,Kaparoz,Emboli,0.796,0.531,0.239,0.344,1,0.124,137.987,195141,-11.809,https://open.spotify.com/track/6shRLlZDg3QQXegSuU0dOP
27,Geri Gelen Mektup,Gülnur Kaya,0.493,0.248,0.0308,0.195,0,0.89,94.05,238524,-8.705,https://open.spotify.com/track/4MMzZXhVScLWzk33rmbIH9
28,Elefante,NK,0.894,0.702,0.164,0.307,1,0.203,90.01,161917,-4.098,https://open.spotify.com/track/5s727A4OsVB8vG8eBo2D0s
29,63 Style,63 Stayla,0.701,0.733,0.349,0.353,0,0.0663,99.865,208545,-2.782,https://open.spotify.com/track/5wPBfsZaZ8tqSYVXnrIE3r
30,Hayat Kavgası,Murat Güneş,0.443,0.241,0.0987,0.0378,1,0.782,90.402,157435,-10.572,https://open.spotify.com/track/1XZNk21ixUSAU8Dfg22Grb
31,Derdi Ne?,Sefo,0.371,0.527,0.191,0.409,1,0.104,82.219,224211,-14.546,https://open.spotify.com/track/6z43ryWu3B1Yy15OXYCEgd
32,Yine En Baştan,40gece,0.546,0.652,0.0306,0.156,0,0.0066,74.998,276119,-7.069,https://open.spotify.com/track/4dygCcnl7gh93xCOAYvvbu
33,Hasret,Yener & Ümit,0.406,0.617,0.035,0.29,0,0.303,103.526,196162,-7.368,https://open.spotify.com/track/0duEuCo1FnnsmamFGThJBn
34,Opaul,Freddie Dredd,0.815,0.884,0.213,0.638,1,0.00555,145.031,140488,-4.146,https://open.spotify.com/track/4areFtLMjGt4GmO4IAbGo0
35,Yolsuz,HEDT,0.555,0.501,0.0278,0.329,0,0.0889,96.016,237507,-9.032,https://open.spotify.com/track/5E0BRLzcaisrEuzLjG9Lkt
36,Gerizekalı,Taner Çağlı,0.825,0.613,0.0659,0.671,0,0.0514,111.982,175647,-6.924,https://open.spotify.com/track/7DzuEi7ZkToIP4B9ejhN7U
37,Olur Olur,İlyas Yalçıntaş,0.586,0.595,0.0361,0.705,0,0.212,143.043,207594,-6.603,https://open.spotify.com/track/1MDFp3EvFeoVHiDOMQvGJF
38,Beni Kendinden Kurtar,Perdenin Ardındakiler,0.456,0.311,0.0289,0.216,0,0.61,156.193,206434,-9.18,https://open.spotify.com/track/15XIirnxN07thDhFLuFbH6
39,O Ben Olamam,Mavi Gri,0.272,0.442,0.0496,0.321,0,0.0425,82.809,319270,-10.516,https://open.spotify.com/track/3jwAjmoSIleloreUAmTkBI
40,Feyzullah,Ravend,0.851,0.635,0.223,0.495,0,0.327,140.009,96004,-4.871,https://open.spotify.com/track/3aX2S19ORZgfGvEwtCAYjE
41,Jackie Chan,ATA & Nemo,0.87,0.463,0.186,0.68,1,0.0477,143.027,193013,-12.238,https://open.spotify.com/track/53jAIWvEc1Dve1Ql4uqYMk
42,DIAL,G-Tops,0.424,0.796,0.284,0.263,0,0.024,95.005,144000,-6.252,https://open.spotify.com/track/0ShRKheEuQTMKIwKYq1Lam
43,Müsadenle,Zehra,0.734,0.664,0.0397,0.866,0,0.503,95.014,167576,-7.148,https://open.spotify.com/track/3Ugup1SBNNmj4z8yd8el0X
44,Ayy Macarena,Tyga,0.816,0.63,0.226,0.715,1,0.133,96.493,131607,-5.568,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
45,Further Up (Na- Na- Na- Na- Na),Static & Ben El,0.8,0.876,0.113,0.912,1,0.0148,100.025,151873,-0.882,https://open.spotify.com/track/1aW9qzUsXGbyhT3NPCWwdT
46,Gökyüzüm Sen,Gökşin Derin,0.741,0.475,0.0637,0.348,0,0.246,78.001,186000,-12.498,https://open.spotify.com/track/7npBEFFGLnWY6U1GIGqKsD
47,boşver,PAZ,0.285,0.399,0.0287,0.278,0,0.0414,165.017,245855,-10.898,https://open.spotify.com/track/4PhWPZ6T21qYja9xsyl2JJ
48,Dolunay,Enes Batur,0.711,0.594,0.09,0.273,0,0.358,129.943,182037,-9.286,https://open.spotify.com/track/0Ca4p7aZRXKdGvLuqezTwC
49,KARAMBOL,MAW,0.741,0.573,0.0443,0.318,0,0.624,132.06,141818,-6.292,https://open.spotify.com/track/2PAJzU25H1cNGkAjkA9nnS
50,Psycho!,MASN,0.868,0.365,0.0383,0.471,1,0.433,114.979,197217,-9.51,https://open.spotify.com/track/4sSu9BtWSCWRNjGD2AvqbG
1,Her Yer Karanlık,Günay Aksoy,0.691,0.623,0.107,0.475,1,0.144,135.956,208211,-7.608,https://open.spotify.com/track/3Z5asGY62KL6Apsl5a1hRV
2,Yarınım Yok,Kaya Giray,0.701,0.668,0.0591,0.513,0,0.325,90.015,181000,-6.76,https://open.spotify.com/track/2r4FPlaVXRdR2nSbUqcTgr
3,Yetinmeyi Bilir Misin?,Sezen Aksu,0.586,0.205,0.0871,0.465,0,0.862,125.493,160340,-8.507,https://open.spotify.com/track/3mRVgn5Q4AbECPzPRlCEk3
4,Benim Hikayem,Nahide Babashlı,0.545,0.699,0.187,0.45,0,0.551,174.772,195557,-5.718,https://open.spotify.com/track/5aniwWDGFRJYYg5pXi9KM5
5,Uslanmıyor Bu,Zeynep Bastık,0.697,0.719,0.0571,0.751,0,0.503,86.0,193083,-6.314,https://open.spotify.com/track/24BvlSG2Y36Heg1dwLwHtu
6,The Box,Roddy Ricch,0.896,0.586,0.0559,0.642,0,0.104,116.971,196653,-6.687,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
7,Boş Yapma,Peace,0.703,0.532,0.0675,0.294,0,0.286,159.966,180323,-10.309,https://open.spotify.com/track/4xgoMUFYN4DT8fiXy0IJvW
8,Hayat Kavgası,Murat Güneş,0.443,0.241,0.0987,0.0378,1,0.782,90.402,157435,-10.572,https://open.spotify.com/track/1XZNk21ixUSAU8Dfg22Grb
9,63 Style,63 Stayla,0.701,0.733,0.349,0.353,0,0.0663,99.865,208545,-2.782,https://open.spotify.com/track/5wPBfsZaZ8tqSYVXnrIE3r
10,Kazılı Kuyum,Yüzyüzeyken Konuşuruz,0.62,0.645,0.0345,0.883,0,0.255,89.997,208628,-8.661,https://open.spotify.com/track/5DJEXxOutnFD5GEUVk88yE
11,Can't Take My Eyes off You,Craymer,0.525,0.185,0.0427,0.0393,0,0.941,122.214,240628,-14.938,https://open.spotify.com/track/1kbGCuCsD7ZhCOYkm8Bnts
12,EH BABA,Murda,0.884,0.655,0.301,0.471,1,0.362,94.08,134072,-4.232,https://open.spotify.com/track/04NvehUCryReE1VOUOI767
13,Bütün Istanbul Biliyo,İkiye On Kala,0.649,0.437,0.0759,0.385,1,0.367,82.056,150000,-16.355,https://open.spotify.com/track/0V0bWil6rS8w4Xbn6eGwCQ
14,Gerizekalı,Taner Çağlı,0.825,0.613,0.0659,0.671,0,0.0514,111.982,175647,-6.924,https://open.spotify.com/track/7DzuEi7ZkToIP4B9ejhN7U
15,Falling,Trevor Daniel,0.784,0.43,0.0364,0.236,0,0.123,127.087,159382,-8.756,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
16,Müsadenle,Zehra,0.734,0.664,0.0397,0.866,0,0.503,95.014,167576,-7.148,https://open.spotify.com/track/3Ugup1SBNNmj4z8yd8el0X
17,Çukur,Zeynep Bastık,0.499,0.781,0.0982,0.443,0,0.121,79.831,217210,-6.3,https://open.spotify.com/track/5LBLaN3ZNFAPbY7B2WtbcP
18,Bıkmışım Dünyadan,Halil İbrahim Göker,0.558,0.601,0.43,0.668,0,0.205,165.764,188611,-6.161,https://open.spotify.com/track/1bQOXudrUTSsxiFzzJ8LbY
19,Kedimi Çaldılar Kutuya Koydular,Murat Akay,0.662,0.736,0.034,0.364,1,0.0919,102.978,360725,-7.699,https://open.spotify.com/track/6w5ju1ARh696SDAuv78U6n
20,Derdi Ne?,Sefo,0.371,0.527,0.191,0.409,1,0.104,82.219,224211,-14.546,https://open.spotify.com/track/6z43ryWu3B1Yy15OXYCEgd
21,Yolsuz,HEDT,0.555,0.501,0.0278,0.329,0,0.0889,96.016,237507,-9.032,https://open.spotify.com/track/5E0BRLzcaisrEuzLjG9Lkt
22,O Ben Olamam,Mavi Gri,0.272,0.442,0.0496,0.321,0,0.0425,82.809,319270,-10.516,https://open.spotify.com/track/3jwAjmoSIleloreUAmTkBI
23,Ayy Macarena,Tyga,0.816,0.63,0.226,0.715,1,0.133,96.493,131607,-5.568,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
24,Dolunay,Enes Batur,0.711,0.594,0.09,0.273,0,0.358,129.943,182037,-9.286,https://open.spotify.com/track/0Ca4p7aZRXKdGvLuqezTwC
25,YEŞİLLENDİR,Ceg,0.879,0.73,0.247,0.877,0,0.212,154.989,199197,-4.551,https://open.spotify.com/track/2JWcIs25p03SYHWTez6pwc
26,KARAMBOL,MAW,0.741,0.573,0.0443,0.318,0,0.624,132.06,141818,-6.292,https://open.spotify.com/track/2PAJzU25H1cNGkAjkA9nnS
27,Zalim Dünya,KADR,0.736,0.639,0.219,0.407,0,0.492,147.924,150000,-6.206,https://open.spotify.com/track/4uEiC3WRA02fMwxkHHDOC2
28,Ayrılsak Ölürüz Biz,Taner Kaya,0.67,0.795,0.0453,0.294,1,0.0883,102.095,261208,-5.467,https://open.spotify.com/track/4t2x1xqMqLpzFftrXzIAnI
29,Kraazy,Likybo,0.689,0.701,0.237,0.37,0,0.314,94.982,151579,-9.477,https://open.spotify.com/track/3s2Qd1rsWqbvOoxpFTRp8D
30,Obsesif Hisler,Mehmet Alp,0.498,0.546,0.0355,0.219,0,0.0281,76.974,307687,-9.867,https://open.spotify.com/track/2naxpK2XXy5LHhm8KhvdKm
31,Sevgi Yürek İster,Bülent Yiğit,0.687,0.705,0.0494,0.304,0,0.0163,127.909,227396,-4.925,https://open.spotify.com/track/2jOZRFWSopkMd9XRSI7AjO
32,Ölümlü Dünya,Sarfınaraz,0.727,0.442,0.156,0.672,0,0.791,85.0,139944,-8.583,https://open.spotify.com/track/2puTYWPluVC0tJRjHJqXdO
33,Beni Kendinden Kurtar,Perdenin Ardındakiler,0.456,0.311,0.0289,0.216,0,0.61,156.193,206434,-9.18,https://open.spotify.com/track/15XIirnxN07thDhFLuFbH6
34,Kahve ve Melatonin,Şirin Soysal,0.469,0.27,0.0518,0.37,0,0.844,149.965,230000,-10.571,https://open.spotify.com/track/60ycjV6zeKqvIo2Pev5oF2
35,stupid,Tate McRae,0.673,0.579,0.0392,0.262,0,0.0692,96.009,172916,-6.029,https://open.spotify.com/track/4k3uABcX9iaGlt5pRJhumi
36,Olur Olur,İlyas Yalçıntaş,0.586,0.595,0.0361,0.705,0,0.212,143.043,207594,-6.603,https://open.spotify.com/track/1MDFp3EvFeoVHiDOMQvGJF
37,Düşmedim Daha,Umay Umay,0.735,0.467,0.0515,0.657,1,0.0495,150.014,274991,-13.563,https://open.spotify.com/track/5wja4qNTmMtJUb5pzEU2eb
38,Elefante,NK,0.894,0.702,0.164,0.307,1,0.203,90.01,161917,-4.098,https://open.spotify.com/track/5s727A4OsVB8vG8eBo2D0s
39,Gökyüzüm Sen,Gökşin Derin,0.741,0.475,0.0637,0.348,0,0.246,78.001,186000,-12.498,https://open.spotify.com/track/7npBEFFGLnWY6U1GIGqKsD
40,Further Up (Na- Na- Na- Na- Na),Static & Ben El,0.8,0.876,0.113,0.912,1,0.0148,100.025,151873,-0.882,https://open.spotify.com/track/1aW9qzUsXGbyhT3NPCWwdT
41,Ex Arıyor,Kozmos,0.81,0.565,0.244,0.295,1,0.228,135.946,212384,-8.081,https://open.spotify.com/track/7cCtTTjbw6a0HNbmmtUmgu
42,Godzilla (feat. Juice WRLD),Eminem,0.808,0.745,0.342,0.829,0,0.145,165.995,210800,-5.26,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
43,No Idea,Don Toliver,0.651,0.631,0.0896,0.35,0,0.519,127.994,154424,-5.717,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
44,Opaul,Freddie Dredd,0.815,0.884,0.213,0.638,1,0.00555,145.031,140488,-4.146,https://open.spotify.com/track/4areFtLMjGt4GmO4IAbGo0
45,Eftara2na,EBNEL 5ANDA2,0.689,0.43,0.0974,0.635,0,0.67,84.968,185435,-9.34,https://open.spotify.com/track/7zEt9lNDJlti3FAcPnob07
46,Eskimiş Senelere,Aspova,0.745,0.515,0.506,0.496,0,0.331,151.844,195789,-9.197,https://open.spotify.com/track/5XR0fbf6IAizysmuSQDoUX
47,Life Is Good (feat. Drake),Future,0.676,0.609,0.481,0.508,0,0.0706,142.037,237735,-5.831,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
48,Çöz,Alfa,0.699,0.656,0.162,0.565,0,0.348,159.934,225744,-10.205,https://open.spotify.com/track/7xaFObPK9uSKT5iSP9ToHo
49,Dance Monkey,Tones And I,0.825,0.593,0.0988,0.54,0,0.688,98.078,209755,-6.401,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
50,Hikayem Bitmedi,Can Keskin,0.451,0.554,0.372,0.403,1,0.0343,185.59,114082,-9.678,https://open.spotify.com/track/3d095101OA0cMGI3iW1AyP
1,Yarınım Yok,Kaya Giray,0.701,0.668,0.0591,0.513,0,0.325,90.015,181000,-6.76,https://open.spotify.com/track/2r4FPlaVXRdR2nSbUqcTgr
2,Benim Hikayem,Nahide Babashlı,0.545,0.699,0.187,0.45,0,0.551,174.772,195557,-5.718,https://open.spotify.com/track/5aniwWDGFRJYYg5pXi9KM5
3,Geri Gelen Mektup,Gülnur Kaya,0.372,0.247,0.0396,0.189,0,0.898,183.37,238515,-8.878,https://open.spotify.com/track/2eML97r6zgGHEtN4DDvamc
4,63 Style,63 Stayla,0.701,0.733,0.349,0.353,0,0.0663,99.865,208545,-2.782,https://open.spotify.com/track/5wPBfsZaZ8tqSYVXnrIE3r
5,The Box,Roddy Ricch,0.896,0.586,0.0559,0.642,0,0.104,116.971,196653,-6.687,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
6,Kazılı Kuyum,Yüzyüzeyken Konuşuruz,0.62,0.645,0.0345,0.883,0,0.255,89.997,208628,-8.661,https://open.spotify.com/track/5DJEXxOutnFD5GEUVk88yE
7,Uslanmıyor Bu,Zeynep Bastık,0.697,0.719,0.0571,0.751,0,0.503,86.0,193083,-6.314,https://open.spotify.com/track/24BvlSG2Y36Heg1dwLwHtu
8,EH BABA,Murda,0.884,0.655,0.301,0.471,1,0.362,94.08,134072,-4.232,https://open.spotify.com/track/04NvehUCryReE1VOUOI767
9,Bütün Istanbul Biliyo,İkiye On Kala,0.649,0.437,0.0759,0.385,1,0.367,82.056,150000,-16.355,https://open.spotify.com/track/0V0bWil6rS8w4Xbn6eGwCQ
10,Can't Take My Eyes off You,Craymer,0.525,0.185,0.0427,0.0393,0,0.941,122.214,240628,-14.938,https://open.spotify.com/track/1kbGCuCsD7ZhCOYkm8Bnts
11,Ex Arıyor,Kozmos,0.81,0.565,0.244,0.295,1,0.228,135.946,212384,-8.081,https://open.spotify.com/track/7cCtTTjbw6a0HNbmmtUmgu
12,Ayy Macarena,Tyga,0.816,0.63,0.226,0.715,1,0.133,96.493,131607,-5.568,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
13,Falling,Trevor Daniel,0.784,0.43,0.0364,0.236,0,0.123,127.087,159382,-8.756,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
14,Sevgi Yürek İster,Bülent Yiğit,0.687,0.705,0.0494,0.304,0,0.0163,127.909,227396,-4.925,https://open.spotify.com/track/2jOZRFWSopkMd9XRSI7AjO
15,Derdi Ne?,Sefo,0.371,0.527,0.191,0.409,1,0.104,82.219,224211,-14.546,https://open.spotify.com/track/6z43ryWu3B1Yy15OXYCEgd
16,Kahve ve Melatonin,Şirin Soysal,0.469,0.27,0.0518,0.37,0,0.844,149.965,230000,-10.571,https://open.spotify.com/track/60ycjV6zeKqvIo2Pev5oF2
17,I Love You Baby,HTHAZE,0.689,0.748,0.119,0.834,0,0.028,122.146,202623,-4.995,https://open.spotify.com/track/6upnOchZejgHlkDAwQjF9f
18,Dolunay,Enes Batur,0.711,0.594,0.09,0.273,0,0.358,129.943,182037,-9.286,https://open.spotify.com/track/0Ca4p7aZRXKdGvLuqezTwC
19,Düşmedim Daha,Umay Umay,0.735,0.467,0.0515,0.657,1,0.0495,150.014,274991,-13.563,https://open.spotify.com/track/5wja4qNTmMtJUb5pzEU2eb
20,Hikayem Bitmedi,Can Keskin,0.451,0.554,0.372,0.403,1,0.0343,185.59,114082,-9.678,https://open.spotify.com/track/3d095101OA0cMGI3iW1AyP
21,Sarıl Bana - Remix,PVSHA,0.523,0.738,0.193,0.278,0,0.333,139.718,173013,-6.172,https://open.spotify.com/track/3a0vOTFVTq1TxaxKNeBPJM
22,Sevdam Dağları Aştı,Hami Bakan,0.385,0.494,0.119,0.542,0,0.841,84.655,234024,-8.615,https://open.spotify.com/track/33meD81wJ2rWowwL8BziuO
23,Further Up (Na- Na- Na- Na- Na),Static & Ben El,0.8,0.876,0.113,0.912,1,0.0148,100.025,151873,-0.882,https://open.spotify.com/track/1aW9qzUsXGbyhT3NPCWwdT
24,WINTER FLOWER(Feat.RM),Younha,0.564,0.796,0.0737,0.241,1,0.118,95.946,221133,-3.698,https://open.spotify.com/track/4Eefey3uN90Abhbr47zKmC
25,Ayrılsak Ölürüz Biz,Taner Kaya,0.67,0.795,0.0453,0.294,1,0.0883,102.095,261208,-5.467,https://open.spotify.com/track/4t2x1xqMqLpzFftrXzIAnI
26,Taksim,Sarque,0.621,0.789,0.283,0.516,1,0.123,130.02,83252,-9.15,https://open.spotify.com/track/2rHIgdUgomHKUdesFfnGZW
27,No Idea,Don Toliver,0.651,0.631,0.0896,0.35,0,0.519,127.994,154424,-5.717,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
28,Beni Kendinden Kurtar,Perdenin Ardındakiler,0.456,0.311,0.0289,0.216,0,0.61,156.193,206434,-9.18,https://open.spotify.com/track/15XIirnxN07thDhFLuFbH6
29,Elefante,NK,0.894,0.702,0.164,0.307,1,0.203,90.01,161917,-4.098,https://open.spotify.com/track/5s727A4OsVB8vG8eBo2D0s
30,Gökyüzüm Sen,Gökşin Derin,0.741,0.475,0.0637,0.348,0,0.246,78.001,186000,-12.498,https://open.spotify.com/track/7npBEFFGLnWY6U1GIGqKsD
31,Gittin Sen,Öykü Keskin,0.668,0.689,0.0287,0.608,0,0.0184,119.944,265146,-4.939,https://open.spotify.com/track/5i9VEafZXEFGPCR6uZ6NKL
32,İşgal,Kaldık Böyle,0.515,0.544,0.0305,0.0751,0,0.00677,98.006,242742,-9.439,https://open.spotify.com/track/0cPjrbifXTzjyfyBXvjUXS
33,Kraazy,Likybo,0.689,0.701,0.237,0.37,0,0.314,94.982,151579,-9.477,https://open.spotify.com/track/3s2Qd1rsWqbvOoxpFTRp8D
34,Çöz,Alfa,0.699,0.656,0.162,0.565,0,0.348,159.934,225744,-10.205,https://open.spotify.com/track/7xaFObPK9uSKT5iSP9ToHo
35,ben ne anladım bu işten.,Berkay Altunyay,0.465,0.33,0.0674,0.35,0,0.789,122.312,186000,-12.012,https://open.spotify.com/track/4jjvFhpsBVyEO1Queea6pu
36,Bu Gece Bizim Olsa,Mil Savior,0.834,0.628,0.0368,0.506,0,0.631,130.036,209250,-6.509,https://open.spotify.com/track/54rz3ZjIk7Ozt8IdJWKP2h
37,Feyzullah,Ravend,0.851,0.635,0.223,0.495,0,0.327,140.009,96004,-4.871,https://open.spotify.com/track/3aX2S19ORZgfGvEwtCAYjE
38,Life Is Good (feat. Drake),Future,0.676,0.609,0.481,0.508,0,0.0706,142.037,237735,-5.831,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
39,Eskimiş Senelere,Aspova,0.745,0.515,0.506,0.496,0,0.331,151.844,195789,-9.197,https://open.spotify.com/track/5XR0fbf6IAizysmuSQDoUX
40,Obsesif Hisler,Mehmet Alp,0.498,0.546,0.0355,0.219,0,0.0281,76.974,307687,-9.867,https://open.spotify.com/track/2naxpK2XXy5LHhm8KhvdKm
41,Issız Duvarlar,kim bu reyhan,0.659,0.745,0.0435,0.473,0,0.75,120.04,218395,-4.841,https://open.spotify.com/track/5gfvdSYf97w8HUzpwxLpP0
42,Robabeh Jaan,Ebi Ebrahimi,0.756,0.555,0.0458,0.704,0,0.387,100.005,233012,-10.175,https://open.spotify.com/track/5DcAbfWCOyygVQgVDhQDyB
43,Opaul,Freddie Dredd,0.815,0.884,0.213,0.638,1,0.00555,145.031,140488,-4.146,https://open.spotify.com/track/4areFtLMjGt4GmO4IAbGo0
44,Civciv,Tuğkan,0.571,0.234,0.0435,0.572,0,0.814,80.03,204386,-14.293,https://open.spotify.com/track/2lYC9vveo1wftbi4tMlgbH
45,Yan Deli Gönül Yan,Fatih Burdurlu,0.448,0.504,0.134,0.494,0,0.781,171.903,292630,-6.731,https://open.spotify.com/track/2bD1kc8CmzplV2nA5DjNIT
46,Uzaklarda,Alper Tuzcu,0.683,0.17,0.0449,0.284,1,0.874,75.003,192347,-16.315,https://open.spotify.com/track/58wtuvamAIiNMu1uEv4FGR
47,Roses - Imanbek Remix,SAINt JHN,0.77,0.724,0.0495,0.898,1,0.0167,121.975,176840,-5.484,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
48,Delalım,Mehmet Dörtkardeş,0.517,0.763,0.0295,0.844,0,0.782,106.447,126813,-7.374,https://open.spotify.com/track/0dHwlIX1TZdJG5O9N0sfGq
49,Türkler Geliyor,Arslanbek Sultanbekov,0.614,0.598,0.0466,0.818,0,0.711,124.883,191280,-9.946,https://open.spotify.com/track/18jXJ4X1GKyfeNWUYEGDEf
50,Gelemem,Grogi,0.865,0.75,0.196,0.589,0,0.197,126.959,186777,-8.535,https://open.spotify.com/track/6sMKnGxbHEloI6usl0FLdh
1,Benim Hikayem,Nahide Babashlı,0.545,0.699,0.187,0.45,0,0.551,174.772,195557,-5.718,https://open.spotify.com/track/5aniwWDGFRJYYg5pXi9KM5
2,63 Style,63 Stayla,0.701,0.733,0.349,0.353,0,0.0663,99.865,208545,-2.782,https://open.spotify.com/track/5wPBfsZaZ8tqSYVXnrIE3r
3,The Box,Roddy Ricch,0.896,0.586,0.0559,0.642,0,0.104,116.971,196653,-6.687,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
4,Sevgi Yürek İster,Bülent Yiğit,0.687,0.705,0.0494,0.304,0,0.0163,127.909,227396,-4.925,https://open.spotify.com/track/2jOZRFWSopkMd9XRSI7AjO
5,Bütün Istanbul Biliyo,İkiye On Kala,0.649,0.437,0.0759,0.385,1,0.367,82.056,150000,-16.355,https://open.spotify.com/track/0V0bWil6rS8w4Xbn6eGwCQ
6,Toss a Coin to Your Witcher,Samuel Kim,0.466,0.48,0.0275,0.189,0,0.588,95.051,177249,-6.434,https://open.spotify.com/track/0NMzV2etWr2eBIbUDuKA5I
7,Uslanmıyor Bu,Zeynep Bastık,0.697,0.719,0.0571,0.751,0,0.503,86.0,193083,-6.314,https://open.spotify.com/track/24BvlSG2Y36Heg1dwLwHtu
8,Falling,Trevor Daniel,0.784,0.43,0.0364,0.236,0,0.123,127.087,159382,-8.756,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
9,Taksim,Sarque,0.621,0.789,0.283,0.516,1,0.123,130.02,83252,-9.15,https://open.spotify.com/track/2rHIgdUgomHKUdesFfnGZW
10,Dolunay,Enes Batur,0.711,0.594,0.09,0.273,0,0.358,129.943,182037,-9.286,https://open.spotify.com/track/0Ca4p7aZRXKdGvLuqezTwC
11,No Idea,Don Toliver,0.651,0.631,0.0896,0.35,0,0.519,127.994,154424,-5.717,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
12,Ayy Macarena,Tyga,0.816,0.63,0.226,0.715,1,0.133,96.493,131607,-5.568,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
13,Hikayem Bitmedi,Can Keskin,0.451,0.554,0.372,0.403,1,0.0343,185.59,114082,-9.678,https://open.spotify.com/track/3d095101OA0cMGI3iW1AyP
14,Can't Take My Eyes off You,Craymer,0.525,0.185,0.0427,0.0393,0,0.941,122.214,240628,-14.938,https://open.spotify.com/track/1kbGCuCsD7ZhCOYkm8Bnts
15,Derdi Ne?,Sefo,0.371,0.527,0.191,0.409,1,0.104,82.219,224211,-14.546,https://open.spotify.com/track/6z43ryWu3B1Yy15OXYCEgd
16,I Love You Baby,HTHAZE,0.689,0.748,0.119,0.834,0,0.028,122.146,202623,-4.995,https://open.spotify.com/track/6upnOchZejgHlkDAwQjF9f
17,Ayrılsak Ölürüz Biz,Taner Kaya,0.67,0.795,0.0453,0.294,1,0.0883,102.095,261208,-5.467,https://open.spotify.com/track/4t2x1xqMqLpzFftrXzIAnI
18,Düşmedim Daha,Umay Umay,0.735,0.467,0.0515,0.657,1,0.0495,150.014,274991,-13.563,https://open.spotify.com/track/5wja4qNTmMtJUb5pzEU2eb
19,Bu Gece Bizim Olsa,Mil Savior,0.834,0.628,0.0368,0.506,0,0.631,130.036,209250,-6.509,https://open.spotify.com/track/54rz3ZjIk7Ozt8IdJWKP2h
20,Beni Kendinden Kurtar,Perdenin Ardındakiler,0.456,0.311,0.0289,0.216,0,0.61,156.193,206434,-9.18,https://open.spotify.com/track/15XIirnxN07thDhFLuFbH6
21,WINTER FLOWER(Feat.RM),Younha,0.564,0.796,0.0737,0.241,1,0.118,95.946,221133,-3.698,https://open.spotify.com/track/4Eefey3uN90Abhbr47zKmC
22,Gökyüzüm Sen,Gökşin Derin,0.741,0.475,0.0637,0.348,0,0.246,78.001,186000,-12.498,https://open.spotify.com/track/7npBEFFGLnWY6U1GIGqKsD
23,Yummy,Justin Bieber,0.687,0.514,0.0897,0.494,0,0.366,145.921,210427,-6.612,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
24,Issız Duvarlar,kim bu reyhan,0.659,0.745,0.0435,0.473,0,0.75,120.04,218395,-4.841,https://open.spotify.com/track/5gfvdSYf97w8HUzpwxLpP0
25,Civciv,Tuğkan,0.571,0.234,0.0435,0.572,0,0.814,80.03,204386,-14.293,https://open.spotify.com/track/2lYC9vveo1wftbi4tMlgbH
26,Kraazy,Likybo,0.689,0.701,0.237,0.37,0,0.314,94.982,151579,-9.477,https://open.spotify.com/track/3s2Qd1rsWqbvOoxpFTRp8D
27,GOODMORNINGTOKYO!,TOKYO’S REVENGE,0.907,0.539,0.36,0.664,1,0.0408,124.918,150115,-7.782,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp
28,Feyzullah,Ravend,0.851,0.635,0.223,0.495,0,0.327,140.009,96004,-4.871,https://open.spotify.com/track/3aX2S19ORZgfGvEwtCAYjE
29,Türkler Geliyor,Arslanbek Sultanbekov,0.614,0.598,0.0466,0.818,0,0.711,124.883,191280,-9.946,https://open.spotify.com/track/18jXJ4X1GKyfeNWUYEGDEf
30,Eskimiş Senelere,Aspova,0.745,0.515,0.506,0.496,0,0.331,151.844,195789,-9.197,https://open.spotify.com/track/5XR0fbf6IAizysmuSQDoUX
